"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 21086709, SEN S/N: 21086709)","Intensity, lum/ft² (LGR S/N: 21086709, SEN S/N: 21086709)","Coupler Attached (LGR S/N: 21086709)","Host Connected (LGR S/N: 21086709)","Stopped (LGR S/N: 21086709)","End Of File (LGR S/N: 21086709)"
3704,03/30/22 03:30:00 PM,40.881,0.0,,,,
3705,03/30/22 04:00:00 PM,40.881,0.0,,,,
3706,03/30/22 04:30:00 PM,40.881,0.0,,,,
3707,03/30/22 05:00:00 PM,40.881,0.0,,,,
3708,03/30/22 05:30:00 PM,41.067,0.0,,,,
3709,03/30/22 06:00:00 PM,41.067,0.0,,,,
3710,03/30/22 06:30:00 PM,41.254,0.0,,,,
3711,03/30/22 07:00:00 PM,41.625,0.0,,,,
3712,03/30/22 07:30:00 PM,41.994,0.0,,,,
3713,03/30/22 08:00:00 PM,41.994,0.0,,,,
3714,03/30/22 08:30:00 PM,41.810,0.0,,,,
3715,03/30/22 09:00:00 PM,41.810,0.0,,,,
3716,03/30/22 09:30:00 PM,41.439,0.0,,,,
3717,03/30/22 10:00:00 PM,41.439,0.0,,,,
3718,03/30/22 10:30:00 PM,41.254,0.0,,,,
3719,03/30/22 11:00:00 PM,41.254,0.0,,,,
3720,03/30/22 11:30:00 PM,41.254,0.0,,,,
3721,03/31/22 12:00:00 AM,41.254,0.0,,,,
3722,03/31/22 12:30:00 AM,40.881,0.0,,,,
3723,03/31/22 01:00:00 AM,40.696,0.0,,,,
3724,03/31/22 01:30:00 AM,40.881,0.0,,,,
3725,03/31/22 02:00:00 AM,40.881,0.0,,,,
3726,03/31/22 02:30:00 AM,40.881,0.0,,,,
3727,03/31/22 03:00:00 AM,40.696,0.0,,,,
3728,03/31/22 03:30:00 AM,40.696,0.0,,,,
3729,03/31/22 04:00:00 AM,40.509,0.0,,,,
3730,03/31/22 04:30:00 AM,40.509,0.0,,,,
3731,03/31/22 05:00:00 AM,40.134,0.0,,,,
3732,03/31/22 05:30:00 AM,39.947,0.0,,,,
3733,03/31/22 06:00:00 AM,39.760,0.0,,,,
3734,03/31/22 06:30:00 AM,39.573,0.0,,,,
3735,03/31/22 07:00:00 AM,39.384,0.0,,,,
3736,03/31/22 07:30:00 AM,39.384,0.0,,,,
3737,03/31/22 08:00:00 AM,39.384,4.0,,,,
3738,03/31/22 08:30:00 AM,39.384,5.0,,,,
3739,03/31/22 09:00:00 AM,39.196,3.0,,,,
3740,03/31/22 09:30:00 AM,39.196,4.0,,,,
3741,03/31/22 10:00:00 AM,39.196,4.0,,,,
3742,03/31/22 10:30:00 AM,39.196,2.0,,,,
3743,03/31/22 11:00:00 AM,39.384,3.0,,,,
3744,03/31/22 11:30:00 AM,39.384,5.0,,,,
3745,03/31/22 12:00:00 PM,39.573,5.0,,,,
3746,03/31/22 12:30:00 PM,39.573,8.0,,,,
3747,03/31/22 01:00:00 PM,39.760,7.0,,,,
3748,03/31/22 01:30:00 PM,39.947,4.0,,,,
3749,03/31/22 02:00:00 PM,39.947,8.0,,,,
3750,03/31/22 02:30:00 PM,40.134,6.0,,,,
3751,03/31/22 03:00:00 PM,40.134,2.0,,,,
3752,03/31/22 03:30:00 PM,40.134,2.0,,,,
3753,03/31/22 04:00:00 PM,40.134,3.0,,,,
3754,03/31/22 04:30:00 PM,40.134,1.0,,,,
3755,03/31/22 05:00:00 PM,40.134,0.0,,,,
3756,03/31/22 05:30:00 PM,40.134,0.0,,,,
3757,03/31/22 06:00:00 PM,39.947,0.0,,,,
3758,03/31/22 06:30:00 PM,39.947,0.0,,,,
3759,03/31/22 07:00:00 PM,39.947,0.0,,,,
3760,03/31/22 07:30:00 PM,39.760,0.0,,,,
3761,03/31/22 08:00:00 PM,39.760,0.0,,,,
3762,03/31/22 08:30:00 PM,39.573,0.0,,,,
3763,03/31/22 09:00:00 PM,39.573,0.0,,,,
3764,03/31/22 09:30:00 PM,39.573,0.0,,,,
3765,03/31/22 10:00:00 PM,39.384,0.0,,,,
3766,03/31/22 10:30:00 PM,39.384,0.0,,,,
3767,03/31/22 11:00:00 PM,39.196,0.0,,,,
3768,03/31/22 11:30:00 PM,39.007,0.0,,,,
3769,04/01/22 12:00:00 AM,38.818,0.0,,,,
3770,04/01/22 12:30:00 AM,38.818,0.0,,,,
3771,04/01/22 01:00:00 AM,38.818,0.0,,,,
3772,04/01/22 01:30:00 AM,38.629,0.0,,,,
3773,04/01/22 02:00:00 AM,38.629,0.0,,,,
3774,04/01/22 02:30:00 AM,38.629,0.0,,,,
3775,04/01/22 03:00:00 AM,38.629,0.0,,,,
3776,04/01/22 03:30:00 AM,38.629,0.0,,,,
3777,04/01/22 04:00:00 AM,38.629,0.0,,,,
3778,04/01/22 04:30:00 AM,38.440,0.0,,,,
3779,04/01/22 05:00:00 AM,38.440,0.0,,,,
3780,04/01/22 05:30:00 AM,38.440,0.0,,,,
3781,04/01/22 06:00:00 AM,38.629,0.0,,,,
3782,04/01/22 06:30:00 AM,38.250,2.0,,,,
3783,04/01/22 07:00:00 AM,38.250,4.0,,,,
3784,04/01/22 07:30:00 AM,38.440,8.0,,,,
3785,04/01/22 08:00:00 AM,38.629,12.0,,,,
3786,04/01/22 08:30:00 AM,38.818,17.0,,,,
3787,04/01/22 09:00:00 AM,39.007,23.0,,,,
3788,04/01/22 09:30:00 AM,39.196,28.0,,,,
3789,04/01/22 10:00:00 AM,39.573,42.0,,,,
3790,04/01/22 10:30:00 AM,39.760,38.0,,,,
3791,04/01/22 11:00:00 AM,40.696,51.0,,,,
3792,04/01/22 11:30:00 AM,41.067,62.0,,,,
3793,04/01/22 12:00:00 PM,41.625,72.0,,,,
3794,04/01/22 12:30:00 PM,41.439,76.0,,,,
3795,04/01/22 01:00:00 PM,42.548,85.0,,,,
3796,04/01/22 01:30:00 PM,42.548,90.0,,,,
3797,04/01/22 02:00:00 PM,41.810,79.0,,,,
3798,04/01/22 02:30:00 PM,43.099,97.0,,,,
3799,04/01/22 03:00:00 PM,42.915,84.0,,,,
3800,04/01/22 03:30:00 PM,43.648,88.0,,,,
3801,04/01/22 04:00:00 PM,44.742,66.0,,,,
3802,04/01/22 04:30:00 PM,45.466,54.0,,,,
3803,04/01/22 05:00:00 PM,45.466,3.0,,,,
3804,04/01/22 05:30:00 PM,45.286,2.0,,,,
3805,04/01/22 06:00:00 PM,44.922,0.0,,,,
3806,04/01/22 06:30:00 PM,44.742,0.0,,,,
3807,04/01/22 07:00:00 PM,45.104,0.0,,,,
3808,04/01/22 07:30:00 PM,44.922,0.0,,,,
3809,04/01/22 08:00:00 PM,44.560,0.0,,,,
3810,04/01/22 08:30:00 PM,44.379,0.0,,,,
3811,04/01/22 09:00:00 PM,44.379,0.0,,,,
3812,04/01/22 09:30:00 PM,44.379,0.0,,,,
3813,04/01/22 10:00:00 PM,44.013,0.0,,,,
3814,04/01/22 10:30:00 PM,44.013,0.0,,,,
3815,04/01/22 11:00:00 PM,44.013,0.0,,,,
3816,04/01/22 11:30:00 PM,43.831,0.0,,,,
3817,04/02/22 12:00:00 AM,43.466,0.0,,,,
3818,04/02/22 12:30:00 AM,43.466,0.0,,,,
3819,04/02/22 01:00:00 AM,43.466,0.0,,,,
3820,04/02/22 01:30:00 AM,43.282,0.0,,,,
3821,04/02/22 02:00:00 AM,43.099,0.0,,,,
3822,04/02/22 02:30:00 AM,43.099,0.0,,,,
3823,04/02/22 03:00:00 AM,42.732,0.0,,,,
3824,04/02/22 03:30:00 AM,42.548,0.0,,,,
3825,04/02/22 04:00:00 AM,42.179,0.0,,,,
3826,04/02/22 04:30:00 AM,41.810,0.0,,,,
3827,04/02/22 05:00:00 AM,41.810,0.0,,,,
3828,04/02/22 05:30:00 AM,41.625,0.0,,,,
3829,04/02/22 06:00:00 AM,41.625,0.0,,,,
3830,04/02/22 06:30:00 AM,41.439,0.0,,,,
3831,04/02/22 07:00:00 AM,41.254,2.0,,,,
3832,04/02/22 07:30:00 AM,41.254,4.0,,,,
3833,04/02/22 08:00:00 AM,41.254,11.0,,,,
3834,04/02/22 08:30:00 AM,40.881,16.0,,,,
3835,04/02/22 09:00:00 AM,40.696,11.0,,,,
3836,04/02/22 09:30:00 AM,40.134,6.0,,,,
3837,04/02/22 10:00:00 AM,40.881,19.0,,,,
3838,04/02/22 10:30:00 AM,41.439,7.0,,,,
3839,04/02/22 11:00:00 AM,41.810,6.0,,,,
3840,04/02/22 11:30:00 AM,41.810,8.0,,,,
3841,04/02/22 12:00:00 PM,41.810,12.0,,,,
3842,04/02/22 12:30:00 PM,41.994,16.0,,,,
3843,04/02/22 01:00:00 PM,41.810,12.0,,,,
3844,04/02/22 01:30:00 PM,41.625,20.0,,,,
3845,04/02/22 02:00:00 PM,41.625,16.0,,,,
3846,04/02/22 02:30:00 PM,41.067,11.0,,,,
3847,04/02/22 03:00:00 PM,41.439,3.0,,,,
3848,04/02/22 03:30:00 PM,41.439,8.0,,,,
3849,04/02/22 04:00:00 PM,41.625,4.0,,,,
3850,04/02/22 04:30:00 PM,41.810,0.0,,,,
3851,04/02/22 05:00:00 PM,41.810,1.0,,,,
3852,04/02/22 05:30:00 PM,41.625,3.0,,,,
3853,04/02/22 06:00:00 PM,41.625,0.0,,,,
3854,04/02/22 06:30:00 PM,41.625,0.0,,,,
3855,04/02/22 07:00:00 PM,41.625,0.0,,,,
3856,04/02/22 07:30:00 PM,41.439,0.0,,,,
3857,04/02/22 08:00:00 PM,41.254,0.0,,,,
3858,04/02/22 08:30:00 PM,41.254,0.0,,,,
3859,04/02/22 09:00:00 PM,41.067,0.0,,,,
3860,04/02/22 09:30:00 PM,41.067,0.0,,,,
3861,04/02/22 10:00:00 PM,41.067,0.0,,,,
3862,04/02/22 10:30:00 PM,40.881,0.0,,,,
3863,04/02/22 11:00:00 PM,41.439,0.0,,,,
3864,04/02/22 11:30:00 PM,41.254,0.0,,,,
3865,04/03/22 12:00:00 AM,41.067,0.0,,,,
3866,04/03/22 12:30:00 AM,40.696,0.0,,,,
3867,04/03/22 01:00:00 AM,40.696,0.0,,,,
3868,04/03/22 01:30:00 AM,41.254,0.0,,,,
3869,04/03/22 02:00:00 AM,40.881,0.0,,,,
3870,04/03/22 02:30:00 AM,40.881,0.0,,,,
3871,04/03/22 03:00:00 AM,40.881,0.0,,,,
3872,04/03/22 03:30:00 AM,40.696,0.0,,,,
3873,04/03/22 04:00:00 AM,40.881,0.0,,,,
3874,04/03/22 04:30:00 AM,40.509,0.0,,,,
3875,04/03/22 05:00:00 AM,41.067,0.0,,,,
3876,04/03/22 05:30:00 AM,41.439,0.0,,,,
3877,04/03/22 06:00:00 AM,41.439,0.0,,,,
3878,04/03/22 06:30:00 AM,41.439,1.0,,,,
3879,04/03/22 07:00:00 AM,41.439,5.0,,,,
3880,04/03/22 07:30:00 AM,41.439,9.0,,,,
3881,04/03/22 08:00:00 AM,41.067,12.0,,,,
3882,04/03/22 08:30:00 AM,41.439,17.0,,,,
3883,04/03/22 09:00:00 AM,41.810,23.0,,,,
3884,04/03/22 09:30:00 AM,41.994,29.0,,,,
3885,04/03/22 10:00:00 AM,42.179,39.0,,,,
3886,04/03/22 10:30:00 AM,42.363,36.0,,,,
3887,04/03/22 11:00:00 AM,41.994,22.0,,,,
3888,04/03/22 11:30:00 AM,42.363,43.0,,,,
3889,04/03/22 12:00:00 PM,43.099,81.0,,,,
3890,04/03/22 12:30:00 PM,46.548,93.0,,,,
3891,04/03/22 01:00:00 PM,44.560,104.0,,,,
3892,04/03/22 01:30:00 PM,44.922,76.0,,,,
3893,04/03/22 02:00:00 PM,44.195,40.0,,,,
3894,04/03/22 02:30:00 PM,44.922,86.0,,,,
3895,04/03/22 03:00:00 PM,46.008,23.0,,,,
3896,04/03/22 03:30:00 PM,47.266,31.0,,,,
3897,04/03/22 04:00:00 PM,45.828,13.0,,,,
3898,04/03/22 04:30:00 PM,45.286,7.0,,,,
3899,04/03/22 05:00:00 PM,45.286,5.0,,,,
3900,04/03/22 05:30:00 PM,46.369,1.0,,,,
3901,04/03/22 06:00:00 PM,46.369,0.0,,,,
3902,04/03/22 06:30:00 PM,46.548,0.0,,,,
3903,04/03/22 07:00:00 PM,46.008,0.0,,,,
3904,04/03/22 07:30:00 PM,45.104,0.0,,,,
3905,04/03/22 08:00:00 PM,47.266,0.0,,,,
3906,04/03/22 08:30:00 PM,47.266,0.0,,,,
3907,04/03/22 09:00:00 PM,46.728,0.0,,,,
3908,04/03/22 09:30:00 PM,46.548,0.0,,,,
3909,04/03/22 10:00:00 PM,45.648,0.0,,,,
3910,04/03/22 10:30:00 PM,45.828,0.0,,,,
3911,04/03/22 11:00:00 PM,45.828,0.0,,,,
3912,04/03/22 11:30:00 PM,45.828,0.0,,,,
3913,04/04/22 12:00:00 AM,45.828,0.0,,,,
3914,04/04/22 12:30:00 AM,45.286,0.0,,,,
3915,04/04/22 01:00:00 AM,45.286,0.0,,,,
3916,04/04/22 01:30:00 AM,45.286,0.0,,,,
3917,04/04/22 02:00:00 AM,44.922,0.0,,,,
3918,04/04/22 02:30:00 AM,43.648,0.0,,,,
3919,04/04/22 03:00:00 AM,43.831,0.0,,,,
3920,04/04/22 03:30:00 AM,43.648,0.0,,,,
3921,04/04/22 04:00:00 AM,43.648,0.0,,,,
3922,04/04/22 04:30:00 AM,43.466,0.0,,,,
3923,04/04/22 05:00:00 AM,43.466,0.0,,,,
3924,04/04/22 05:30:00 AM,43.466,0.0,,,,
3925,04/04/22 06:00:00 AM,43.466,0.0,,,,
3926,04/04/22 06:30:00 AM,43.282,0.0,,,,
3927,04/04/22 07:00:00 AM,43.466,2.0,,,,
3928,04/04/22 07:30:00 AM,43.648,8.0,,,,
3929,04/04/22 08:00:00 AM,43.831,11.0,,,,
3930,04/04/22 08:30:00 AM,43.831,14.0,,,,
3931,04/04/22 09:00:00 AM,44.013,11.0,,,,
3932,04/04/22 09:30:00 AM,44.195,15.0,,,,
3933,04/04/22 10:00:00 AM,44.013,6.0,,,,
3934,04/04/22 10:30:00 AM,44.195,6.0,,,,
3935,04/04/22 11:00:00 AM,44.195,12.0,,,,
3936,04/04/22 11:30:00 AM,44.195,8.0,,,,
3937,04/04/22 12:00:00 PM,44.195,9.0,,,,
3938,04/04/22 12:30:00 PM,44.379,14.0,,,,
3939,04/04/22 01:00:00 PM,44.379,12.0,,,,
3940,04/04/22 01:30:00 PM,44.379,9.0,,,,
3941,04/04/22 02:00:00 PM,44.922,21.0,,,,
3942,04/04/22 02:30:00 PM,45.104,10.0,,,,
3943,04/04/22 03:00:00 PM,44.922,8.0,,,,
3944,04/04/22 03:30:00 PM,45.104,5.0,,,,
3945,04/04/22 04:00:00 PM,45.104,3.0,,,,
3946,04/04/22 04:30:00 PM,44.922,7.0,,,,
3947,04/04/22 05:00:00 PM,44.922,2.0,,,,
3948,04/04/22 05:30:00 PM,45.104,1.0,,,,
3949,04/04/22 06:00:00 PM,45.104,0.0,,,,
3950,04/04/22 06:30:00 PM,45.104,0.0,,,,
3951,04/04/22 07:00:00 PM,45.104,0.0,,,,
3952,04/04/22 07:30:00 PM,44.922,0.0,,,,
3953,04/04/22 08:00:00 PM,44.922,0.0,,,,
3954,04/04/22 08:30:00 PM,44.560,0.0,,,,
3955,04/04/22 09:00:00 PM,44.560,0.0,,,,
3956,04/04/22 09:30:00 PM,44.560,0.0,,,,
3957,04/04/22 10:00:00 PM,44.560,0.0,,,,
3958,04/04/22 10:30:00 PM,44.379,0.0,,,,
3959,04/04/22 11:00:00 PM,44.560,0.0,,,,
3960,04/04/22 11:30:00 PM,44.560,0.0,,,,
3961,04/05/22 12:00:00 AM,44.560,0.0,,,,
3962,04/05/22 12:30:00 AM,44.379,0.0,,,,
3963,04/05/22 01:00:00 AM,44.379,0.0,,,,
3964,04/05/22 01:30:00 AM,44.379,0.0,,,,
3965,04/05/22 02:00:00 AM,44.379,0.0,,,,
3966,04/05/22 02:30:00 AM,44.379,0.0,,,,
3967,04/05/22 03:00:00 AM,44.195,0.0,,,,
3968,04/05/22 03:30:00 AM,44.195,0.0,,,,
3969,04/05/22 04:00:00 AM,44.195,0.0,,,,
3970,04/05/22 04:30:00 AM,44.013,0.0,,,,
3971,04/05/22 05:00:00 AM,44.013,0.0,,,,
3972,04/05/22 05:30:00 AM,44.013,0.0,,,,
3973,04/05/22 06:00:00 AM,43.831,1.0,,,,
3974,04/05/22 06:30:00 AM,43.831,3.0,,,,
3975,04/05/22 07:00:00 AM,43.831,9.0,,,,
3976,04/05/22 07:30:00 AM,43.831,12.0,,,,
3977,04/05/22 08:00:00 AM,44.013,14.0,,,,
3978,04/05/22 08:30:00 AM,44.195,9.0,,,,
3979,04/05/22 09:00:00 AM,44.379,11.0,,,,
3980,04/05/22 09:30:00 AM,44.379,13.0,,,,
3981,04/05/22 10:00:00 AM,44.560,22.0,,,,
3982,04/05/22 10:30:00 AM,44.742,33.0,,,,
3983,04/05/22 11:00:00 AM,45.104,33.0,,,,
3984,04/05/22 11:30:00 AM,45.466,36.0,,,,
3985,04/05/22 12:00:00 PM,45.828,53.0,,,,
3986,04/05/22 12:30:00 PM,46.008,63.0,,,,
3987,04/05/22 01:00:00 PM,46.728,65.0,,,,
3988,04/05/22 01:30:00 PM,47.266,87.0,,,,
3989,04/05/22 02:00:00 PM,47.624,63.0,,,,
3990,04/05/22 02:30:00 PM,47.982,43.0,,,,
3991,04/05/22 03:00:00 PM,48.339,14.0,,,,
3992,04/05/22 03:30:00 PM,48.695,27.0,,,,
3993,04/05/22 04:00:00 PM,48.871,31.0,,,,
3994,04/05/22 04:30:00 PM,48.871,18.0,,,,
3995,04/05/22 05:00:00 PM,48.871,15.0,,,,
3996,04/05/22 05:30:00 PM,49.050,1.0,,,,
3997,04/05/22 06:00:00 PM,48.871,0.0,,,,
3998,04/05/22 06:30:00 PM,48.871,0.0,,,,
3999,04/05/22 07:00:00 PM,48.695,0.0,,,,
4000,04/05/22 07:30:00 PM,48.695,0.0,,,,
4001,04/05/22 08:00:00 PM,48.695,0.0,,,,
4002,04/05/22 08:30:00 PM,48.517,0.0,,,,
4003,04/05/22 09:00:00 PM,48.339,0.0,,,,
4004,04/05/22 09:30:00 PM,48.339,0.0,,,,
4005,04/05/22 10:00:00 PM,46.728,0.0,,,,
4006,04/05/22 10:30:00 PM,47.982,0.0,,,,
4007,04/05/22 11:00:00 PM,48.160,0.0,,,,
4008,04/05/22 11:30:00 PM,47.624,0.0,,,,
4009,04/06/22 12:00:00 AM,47.446,0.0,,,,
4010,04/06/22 12:30:00 AM,46.548,0.0,,,,
4011,04/06/22 01:00:00 AM,46.188,0.0,,,,
4012,04/06/22 01:30:00 AM,47.088,0.0,,,,
4013,04/06/22 02:00:00 AM,47.088,0.0,,,,
4014,04/06/22 02:30:00 AM,47.088,0.0,,,,
4015,04/06/22 03:00:00 AM,46.728,0.0,,,,
4016,04/06/22 03:30:00 AM,46.728,0.0,,,,
4017,04/06/22 04:00:00 AM,46.548,0.0,,,,
4018,04/06/22 04:30:00 AM,46.548,0.0,,,,
4019,04/06/22 05:00:00 AM,46.548,0.0,,,,
4020,04/06/22 05:30:00 AM,46.728,0.0,,,,
4021,04/06/22 06:00:00 AM,46.728,0.0,,,,
4022,04/06/22 06:30:00 AM,46.548,0.0,,,,
4023,04/06/22 07:00:00 AM,46.369,0.0,,,,
4024,04/06/22 07:30:00 AM,46.369,4.0,,,,
4025,04/06/22 08:00:00 AM,46.369,7.0,,,,
4026,04/06/22 08:30:00 AM,46.548,10.0,,,,
4027,04/06/22 09:00:00 AM,46.548,11.0,,,,
4028,04/06/22 09:30:00 AM,46.908,4.0,,,,
4029,04/06/22 10:00:00 AM,47.266,5.0,,,,
4030,04/06/22 10:30:00 AM,47.624,11.0,,,,
4031,04/06/22 11:00:00 AM,47.624,9.0,,,,
4032,04/06/22 11:30:00 AM,47.802,5.0,,,,
4033,04/06/22 12:00:00 PM,47.802,4.0,,,,
4034,04/06/22 12:30:00 PM,47.982,8.0,,,,
4035,04/06/22 01:00:00 PM,48.160,4.0,,,,
4036,04/06/22 01:30:00 PM,47.982,8.0,,,,
4037,04/06/22 02:00:00 PM,48.160,4.0,,,,
4038,04/06/22 02:30:00 PM,48.160,5.0,,,,
4039,04/06/22 03:00:00 PM,48.160,5.0,,,,
4040,04/06/22 03:30:00 PM,48.160,8.0,,,,
4041,04/06/22 04:00:00 PM,48.160,5.0,,,,
4042,04/06/22 04:30:00 PM,48.160,6.0,,,,
4043,04/06/22 05:00:00 PM,48.160,4.0,,,,
4044,04/06/22 05:30:00 PM,47.982,3.0,,,,
4045,04/06/22 06:00:00 PM,47.802,0.0,,,,
4046,04/06/22 06:30:00 PM,47.802,0.0,,,,
4047,04/06/22 07:00:00 PM,47.802,0.0,,,,
4048,04/06/22 07:30:00 PM,47.802,0.0,,,,
4049,04/06/22 08:00:00 PM,47.802,0.0,,,,
4050,04/06/22 08:30:00 PM,47.624,0.0,,,,
4051,04/06/22 09:00:00 PM,47.446,0.0,,,,
4052,04/06/22 09:30:00 PM,47.446,0.0,,,,
4053,04/06/22 10:00:00 PM,47.266,0.0,,,,
4054,04/06/22 10:30:00 PM,47.088,0.0,,,,
4055,04/06/22 11:00:00 PM,46.908,0.0,,,,
4056,04/06/22 11:30:00 PM,46.908,0.0,,,,
4057,04/07/22 12:00:00 AM,46.548,0.0,,,,
4058,04/07/22 12:30:00 AM,46.548,0.0,,,,
4059,04/07/22 01:00:00 AM,46.369,0.0,,,,
4060,04/07/22 01:30:00 AM,46.188,0.0,,,,
4061,04/07/22 02:00:00 AM,46.188,0.0,,,,
4062,04/07/22 02:30:00 AM,46.008,0.0,,,,
4063,04/07/22 03:00:00 AM,46.008,0.0,,,,
4064,04/07/22 03:30:00 AM,45.828,0.0,,,,
4065,04/07/22 04:00:00 AM,45.828,0.0,,,,
4066,04/07/22 04:30:00 AM,45.286,0.0,,,,
4067,04/07/22 05:00:00 AM,45.466,0.0,,,,
4068,04/07/22 05:30:00 AM,44.922,0.0,,,,
4069,04/07/22 06:00:00 AM,44.922,0.0,,,,
4070,04/07/22 06:30:00 AM,44.922,0.0,,,,
4071,04/07/22 07:00:00 AM,45.104,1.0,,,,
4072,04/07/22 07:30:00 AM,44.922,5.0,,,,
4073,04/07/22 08:00:00 AM,44.742,9.0,,,,
4074,04/07/22 08:30:00 AM,44.922,11.0,,,,
4075,04/07/22 09:00:00 AM,45.104,20.0,,,,
4076,04/07/22 09:30:00 AM,45.286,17.0,,,,
4077,04/07/22 10:00:00 AM,45.286,25.0,,,,
4078,04/07/22 10:30:00 AM,45.466,21.0,,,,
4079,04/07/22 11:00:00 AM,45.828,29.0,,,,
4080,04/07/22 11:30:00 AM,46.008,41.0,,,,
4081,04/07/22 12:00:00 PM,46.188,29.0,,,,
4082,04/07/22 12:30:00 PM,46.008,15.0,,,,
4083,04/07/22 01:00:00 PM,46.188,11.0,,,,
4084,04/07/22 01:30:00 PM,46.188,18.0,,,,
4085,04/07/22 02:00:00 PM,46.369,38.0,,,,
4086,04/07/22 02:30:00 PM,46.728,117.0,,,,
4087,04/07/22 03:00:00 PM,46.548,13.0,,,,
4088,04/07/22 03:30:00 PM,47.088,102.0,,,,
4089,04/07/22 04:00:00 PM,46.908,5.0,,,,
4090,04/07/22 04:30:00 PM,46.908,6.0,,,,
4091,04/07/22 05:00:00 PM,47.088,4.0,,,,
4092,04/07/22 05:30:00 PM,46.728,2.0,,,,
4093,04/07/22 06:00:00 PM,47.088,1.0,,,,
4094,04/07/22 06:30:00 PM,47.088,0.0,,,,
4095,04/07/22 07:00:00 PM,46.548,0.0,,,,
4096,04/07/22 07:30:00 PM,46.548,0.0,,,,
4097,04/07/22 08:00:00 PM,46.369,0.0,,,,
4098,04/07/22 08:30:00 PM,46.188,0.0,,,,
4099,04/07/22 09:00:00 PM,46.188,0.0,,,,
4100,04/07/22 09:30:00 PM,46.188,0.0,,,,
4101,04/07/22 10:00:00 PM,46.008,0.0,,,,
4102,04/07/22 10:30:00 PM,45.828,0.0,,,,
4103,04/07/22 11:00:00 PM,45.828,0.0,,,,
4104,04/07/22 11:30:00 PM,45.828,0.0,,,,
4105,04/08/22 12:00:00 AM,45.828,0.0,,,,
4106,04/08/22 12:30:00 AM,45.648,0.0,,,,
4107,04/08/22 01:00:00 AM,45.286,0.0,,,,
4108,04/08/22 01:30:00 AM,45.104,0.0,,,,
4109,04/08/22 02:00:00 AM,45.104,0.0,,,,
4110,04/08/22 02:30:00 AM,44.922,0.0,,,,
4111,04/08/22 03:00:00 AM,44.922,0.0,,,,
4112,04/08/22 03:30:00 AM,44.742,0.0,,,,
4113,04/08/22 04:00:00 AM,44.560,0.0,,,,
4114,04/08/22 04:30:00 AM,44.560,0.0,,,,
4115,04/08/22 05:00:00 AM,44.560,0.0,,,,
4116,04/08/22 05:30:00 AM,44.379,0.0,,,,
4117,04/08/22 06:00:00 AM,44.195,0.0,,,,
4118,04/08/22 06:30:00 AM,44.013,3.0,,,,
4119,04/08/22 07:00:00 AM,44.013,7.0,,,,
4120,04/08/22 07:30:00 AM,44.013,6.0,,,,
4121,04/08/22 08:00:00 AM,44.013,12.0,,,,
4122,04/08/22 08:30:00 AM,43.831,12.0,,,,
4123,04/08/22 09:00:00 AM,44.013,12.0,,,,
4124,04/08/22 09:30:00 AM,44.013,10.0,,,,
4125,04/08/22 10:00:00 AM,44.013,13.0,,,,
4126,04/08/22 10:30:00 AM,44.013,14.0,,,,
4127,04/08/22 11:00:00 AM,44.013,14.0,,,,
4128,04/08/22 11:30:00 AM,44.195,14.0,,,,
4129,04/08/22 12:00:00 PM,44.195,11.0,,,,
4130,04/08/22 12:30:00 PM,44.195,19.0,,,,
4131,04/08/22 01:00:00 PM,44.195,26.0,,,,
4132,04/08/22 01:30:00 PM,44.195,16.0,,,,
4133,04/08/22 02:00:00 PM,44.379,15.0,,,,
4134,04/08/22 02:30:00 PM,44.379,27.0,,,,
4135,04/08/22 03:00:00 PM,44.379,18.0,,,,
4136,04/08/22 03:30:00 PM,44.379,14.0,,,,
4137,04/08/22 04:00:00 PM,44.379,10.0,,,,
4138,04/08/22 04:30:00 PM,44.379,4.0,,,,
4139,04/08/22 05:00:00 PM,44.379,6.0,,,,
4140,04/08/22 05:30:00 PM,44.195,4.0,,,,
4141,04/08/22 06:00:00 PM,44.195,0.0,,,,
4142,04/08/22 06:30:00 PM,44.013,0.0,,,,
4143,04/08/22 07:00:00 PM,43.831,0.0,,,,
4144,04/08/22 07:30:00 PM,43.648,0.0,,,,
4145,04/08/22 08:00:00 PM,43.648,0.0,,,,
4146,04/08/22 08:30:00 PM,43.466,0.0,,,,
4147,04/08/22 09:00:00 PM,43.282,0.0,,,,
4148,04/08/22 09:30:00 PM,43.282,0.0,,,,
4149,04/08/22 10:00:00 PM,43.099,0.0,,,,
4150,04/08/22 10:30:00 PM,42.732,0.0,,,,
4151,04/08/22 11:00:00 PM,42.363,0.0,,,,
4152,04/08/22 11:30:00 PM,42.548,0.0,,,,
4153,04/09/22 12:00:00 AM,42.548,0.0,,,,
4154,04/09/22 12:30:00 AM,42.363,0.0,,,,
4155,04/09/22 01:00:00 AM,41.994,0.0,,,,
4156,04/09/22 01:30:00 AM,42.179,0.0,,,,
4157,04/09/22 02:00:00 AM,41.994,0.0,,,,
4158,04/09/22 02:30:00 AM,41.810,0.0,,,,
4159,04/09/22 03:00:00 AM,41.625,0.0,,,,
4160,04/09/22 03:30:00 AM,41.625,0.0,,,,
4161,04/09/22 04:00:00 AM,41.625,0.0,,,,
4162,04/09/22 04:30:00 AM,41.439,0.0,,,,
4163,04/09/22 05:00:00 AM,41.067,0.0,,,,
