"Plot Title: HP_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758339, SEN S/N: 20758339)","Full Range, μS/cm (LGR S/N: 20758339, SEN S/N: 20758339)","Temp, °C (LGR S/N: 20758339, SEN S/N: 20758339)","Coupler Detached (LGR S/N: 20758339)","Coupler Attached (LGR S/N: 20758339)","Host Connected (LGR S/N: 20758339)","Stopped (LGR S/N: 20758339)","End Of File (LGR S/N: 20758339)"
6488,05/27/22 03:30:00 PM,645.6,651.3,16.08,,,,,
6489,05/27/22 04:00:00 PM,646.9,650.9,16.10,,,,,
6490,05/27/22 04:30:00 PM,646.7,650.5,16.04,,,,,
6491,05/27/22 05:00:00 PM,653.1,655.9,16.03,,,,,
6492,05/27/22 05:30:00 PM,648.8,652.4,16.08,,,,,
6493,05/27/22 06:00:00 PM,645.5,649.7,16.15,,,,,
6494,05/27/22 06:30:00 PM,646.9,650.5,16.08,,,,,
6495,05/27/22 07:00:00 PM,647.9,649.7,16.06,,,,,
6496,05/27/22 07:30:00 PM,647.9,650.1,16.05,,,,,
6497,05/27/22 08:00:00 PM,644.6,646.6,16.11,,,,,
6498,05/27/22 08:30:00 PM,648.7,652.4,16.09,,,,,
6499,05/27/22 09:00:00 PM,648.0,650.5,16.10,,,,,
6500,05/27/22 09:30:00 PM,646.1,649.7,16.06,,,,,
6501,05/27/22 10:00:00 PM,643.2,645.5,16.09,,,,,
6502,05/27/22 10:30:00 PM,644.2,646.2,16.12,,,,,
6503,05/27/22 11:00:00 PM,643.6,645.9,16.09,,,,,
6504,05/27/22 11:30:00 PM,643.5,645.5,16.10,,,,,
6505,05/28/22 12:00:00 AM,642.2,646.2,16.12,,,,,
6506,05/28/22 12:30:00 AM,639.8,641.6,16.14,,,,,
6507,05/28/22 01:00:00 AM,635.7,638.1,16.12,,,,,
6508,05/28/22 01:30:00 AM,642.1,644.7,16.08,,,,,
6509,05/28/22 02:00:00 AM,638.7,640.5,16.11,,,,,
6510,05/28/22 02:30:00 AM,637.7,640.0,16.18,,,,,
6511,05/28/22 03:00:00 AM,635.3,637.4,16.15,,,,,
6512,05/28/22 03:30:00 AM,635.0,637.0,16.10,,,,,
6513,05/28/22 04:00:00 AM,639.1,643.2,16.10,,,,,
6514,05/28/22 04:30:00 AM,633.2,635.1,16.14,,,,,
6515,05/28/22 05:00:00 AM,630.4,632.7,16.16,,,,,
6516,05/28/22 05:30:00 AM,624.8,627.3,16.20,,,,,
6517,05/28/22 06:00:00 AM,630.7,632.7,16.18,,,,,
6518,05/28/22 06:30:00 AM,630.0,632.0,16.17,,,,,
6519,05/28/22 07:00:00 AM,626.6,628.9,16.20,,,,,
6520,05/28/22 07:30:00 AM,629.6,631.6,16.17,,,,,
6521,05/28/22 08:00:00 AM,629.3,632.0,16.17,,,,,
6522,05/28/22 08:30:00 AM,627.8,629.6,16.22,,,,,
6523,05/28/22 09:00:00 AM,615.8,620.0,16.24,,,,,
6524,05/28/22 09:30:00 AM,625.3,627.2,16.36,,,,,
6525,05/28/22 10:00:00 AM,623.9,626.0,16.46,,,,,
6526,05/28/22 10:30:00 AM,623.6,626.0,16.41,,,,,
6527,05/28/22 11:00:00 AM,615.8,618.0,16.41,,,,,
6528,05/28/22 11:30:00 AM,622.9,625.3,16.35,,,,,
6529,05/28/22 12:00:00 PM,631.4,634.1,16.35,,,,,
6530,05/28/22 12:30:00 PM,614.6,617.5,16.50,,,,,
6531,05/28/22 01:00:00 PM,609.4,613.6,16.63,,,,,
6532,05/28/22 01:30:00 PM,609.4,612.1,16.53,,,,,
6533,05/28/22 02:00:00 PM,613.1,615.2,16.52,,,,,
6534,05/28/22 02:30:00 PM,630.3,633.0,16.41,,,,,
6535,05/28/22 03:00:00 PM,613.3,615.5,16.59,,,,,
6536,05/28/22 03:30:00 PM,611.4,614.4,16.59,,,,,
6537,05/28/22 04:00:00 PM,605.9,607.8,16.69,,,,,
6538,05/28/22 04:30:00 PM,620.3,624.8,16.50,,,,,
6539,05/28/22 05:00:00 PM,613.1,615.5,16.66,,,,,
6540,05/28/22 05:30:00 PM,620.1,622.8,16.63,,,,,
6541,05/28/22 06:00:00 PM,597.3,602.0,16.70,,,,,
6542,05/28/22 06:30:00 PM,608.0,610.1,16.63,,,,,
6543,05/28/22 07:00:00 PM,605.5,608.2,16.60,,,,,
6544,05/28/22 07:30:00 PM,621.5,623.3,16.53,,,,,
6545,05/28/22 08:00:00 PM,614.5,616.7,16.65,,,,,
6546,05/28/22 08:30:00 PM,614.0,616.2,16.69,,,,,
6547,05/28/22 09:00:00 PM,608.2,610.5,16.69,,,,,
6548,05/28/22 09:30:00 PM,608.1,610.1,16.66,,,,,
6549,05/28/22 10:00:00 PM,609.8,611.7,16.62,,,,,
6550,05/28/22 10:30:00 PM,613.4,615.9,16.58,,,,,
6551,05/28/22 11:00:00 PM,614.3,616.7,16.65,,,,,
6552,05/28/22 11:30:00 PM,609.8,612.4,16.71,,,,,
6553,05/29/22 12:00:00 AM,607.0,608.9,16.70,,,,,
6554,05/29/22 12:30:00 AM,604.3,606.3,16.66,,,,,
6555,05/29/22 01:00:00 AM,602.2,605.5,16.62,,,,,
6556,05/29/22 01:30:00 AM,607.8,609.8,16.64,,,,,
6557,05/29/22 02:00:00 AM,610.9,613.2,16.66,,,,,
6558,05/29/22 02:30:00 AM,604.8,607.0,16.73,,,,,
6559,05/29/22 03:00:00 AM,601.8,603.9,16.75,,,,,
6560,05/29/22 03:30:00 AM,601.5,604.0,16.68,,,,,
6561,05/29/22 04:00:00 AM,607.6,612.0,16.70,,,,,
6562,05/29/22 04:30:00 AM,603.1,605.5,16.66,,,,,
6563,05/29/22 05:00:00 AM,607.5,609.7,16.69,,,,,
6564,05/29/22 05:30:00 AM,604.9,607.0,16.72,,,,,
6565,05/29/22 06:00:00 AM,599.4,602.8,16.76,,,,,
6566,05/29/22 06:30:00 AM,606.3,609.3,16.75,,,,,
6567,05/29/22 07:00:00 AM,606.3,608.5,16.72,,,,,
6568,05/29/22 07:30:00 AM,605.8,608.5,16.72,,,,,
6569,05/29/22 08:00:00 AM,608.2,612.3,16.81,,,,,
6570,05/29/22 08:30:00 AM,583.7,586.5,16.97,,,,,
6571,05/29/22 09:00:00 AM,577.6,580.0,17.03,,,,,
6572,05/29/22 09:30:00 AM,597.7,600.0,16.91,,,,,
6573,05/29/22 10:00:00 AM,592.2,594.9,17.03,,,,,
6574,05/29/22 10:30:00 AM,605.5,608.0,16.96,,,,,
6575,05/29/22 11:00:00 AM,593.4,596.8,17.03,,,,,
6576,05/29/22 11:30:00 AM,598.6,600.6,17.07,,,,,
6577,05/29/22 12:00:00 PM,601.5,604.6,16.96,,,,,
6578,05/29/22 12:30:00 PM,596.5,599.1,17.06,,,,,
6579,05/29/22 01:00:00 PM,591.0,593.7,17.12,,,,,
6580,05/29/22 01:30:00 PM,597.6,599.9,17.07,,,,,
6581,05/29/22 02:00:00 PM,593.4,598.4,17.00,,,,,
6582,05/29/22 02:30:00 PM,592.1,595.3,17.07,,,,,
6583,05/29/22 03:00:00 PM,591.0,594.5,17.08,,,,,
6584,05/29/22 03:30:00 PM,583.5,585.6,17.24,,,,,
6585,05/29/22 04:00:00 PM,573.4,575.6,17.39,,,,,
6586,05/29/22 04:30:00 PM,588.0,591.8,17.18,,,,,
6587,05/29/22 05:00:00 PM,584.9,587.1,17.31,,,,,
6588,05/29/22 05:30:00 PM,594.9,597.5,17.23,,,,,
6589,05/29/22 06:00:00 PM,594.1,596.7,17.21,,,,,
6590,05/29/22 06:30:00 PM,575.9,580.2,17.29,,,,,
6591,05/29/22 07:00:00 PM,598.3,600.6,17.11,,,,,
6592,05/29/22 07:30:00 PM,593.5,595.6,17.17,,,,,
6593,05/29/22 08:00:00 PM,590.4,592.9,17.23,,,,,
6594,05/29/22 08:30:00 PM,586.7,589.8,17.33,,,,,
6595,05/29/22 09:00:00 PM,582.2,584.4,17.25,,,,,
6596,05/29/22 09:30:00 PM,584.7,587.1,17.26,,,,,
6597,05/29/22 10:00:00 PM,587.5,589.8,17.20,,,,,
6598,05/29/22 10:30:00 PM,608.0,610.6,17.12,,,,,
6599,05/29/22 11:00:00 PM,583.4,587.8,17.35,,,,,
6600,05/29/22 11:30:00 PM,584.0,585.9,17.38,,,,,
6601,05/30/22 12:00:00 AM,588.2,590.5,17.30,,,,,
6602,05/30/22 12:30:00 AM,584.7,587.4,17.37,,,,,
6603,05/30/22 01:00:00 AM,583.1,585.2,17.25,,,,,
6604,05/30/22 01:30:00 AM,586.1,589.0,17.27,,,,,
6605,05/30/22 02:00:00 AM,585.6,588.6,17.32,,,,,
6606,05/30/22 02:30:00 AM,579.6,581.7,17.41,,,,,
6607,05/30/22 03:00:00 AM,583.8,585.9,17.36,,,,,
6608,05/30/22 03:30:00 AM,584.8,587.1,17.31,,,,,
6609,05/30/22 04:00:00 AM,579.8,582.1,17.32,,,,,
6610,05/30/22 04:30:00 AM,592.0,595.2,17.26,,,,,
6611,05/30/22 05:00:00 AM,588.0,591.7,17.31,,,,,
6612,05/30/22 05:30:00 AM,583.4,586.3,17.33,,,,,
6613,05/30/22 06:00:00 AM,583.8,586.6,17.45,,,,,
6614,05/30/22 06:30:00 AM,582.4,585.1,17.39,,,,,
6615,05/30/22 07:00:00 AM,587.1,590.5,17.43,,,,,
6616,05/30/22 07:30:00 AM,578.7,581.2,17.49,,,,,
6617,05/30/22 08:00:00 AM,587.9,592.3,17.50,,,,,
6618,05/30/22 08:30:00 AM,578.9,581.2,17.50,,,,,
6619,05/30/22 09:00:00 AM,583.3,587.7,17.57,,,,,
6620,05/30/22 09:30:00 AM,563.2,565.6,18.08,,,,,
6621,05/30/22 10:00:00 AM,571.4,573.4,17.79,,,,,
6622,05/30/22 10:30:00 AM,563.6,566.0,17.98,,,,,
6623,05/30/22 11:00:00 AM,571.9,575.6,17.97,,,,,
6624,05/30/22 11:30:00 AM,574.3,576.6,18.19,,,,,
6625,05/30/22 12:00:00 PM,574.4,577.0,18.19,,,,,
6626,05/30/22 12:30:00 PM,560.5,563.1,18.30,,,,,
6627,05/30/22 01:00:00 PM,565.5,568.2,18.23,,,,,
6628,05/30/22 01:30:00 PM,583.6,585.8,18.17,,,,,
6629,05/30/22 02:00:00 PM,562.4,565.4,18.40,,,,,
6630,05/30/22 02:30:00 PM,567.6,570.0,18.33,,,,,
6631,05/30/22 03:00:00 PM,555.6,559.2,18.52,,,,,
6632,05/30/22 03:30:00 PM,546.4,549.2,18.66,,,,,
6633,05/30/22 04:00:00 PM,569.6,573.4,18.40,,,,,
6634,05/30/22 04:30:00 PM,555.6,558.1,18.46,,,,,
6635,05/30/22 05:00:00 PM,556.9,559.2,18.58,,,,,
6636,05/30/22 05:30:00 PM,556.1,559.5,18.59,,,,,
6637,05/30/22 06:00:00 PM,562.1,564.9,18.52,,,,,
6638,05/30/22 06:30:00 PM,552.7,555.3,18.64,,,,,
6639,05/30/22 07:00:00 PM,557.2,560.7,18.59,,,,,
6640,05/30/22 07:30:00 PM,564.1,566.4,18.54,,,,,
6641,05/30/22 08:00:00 PM,556.6,560.3,18.64,,,,,
6642,05/30/22 08:30:00 PM,568.1,572.6,18.50,,,,,
6643,05/30/22 09:00:00 PM,561.5,563.8,18.51,,,,,
6644,05/30/22 09:30:00 PM,559.2,561.8,18.63,,,,,
6645,05/30/22 10:00:00 PM,559.6,562.6,18.58,,,,,
6646,05/30/22 10:30:00 PM,552.0,555.2,18.76,,,,,
6647,05/30/22 11:00:00 PM,565.8,569.1,18.58,,,,,
6648,05/30/22 11:30:00 PM,559.9,562.2,18.66,,,,,
6649,05/31/22 12:00:00 AM,563.9,566.4,18.63,,,,,
6650,05/31/22 12:30:00 AM,560.7,563.7,18.64,,,,,
6651,05/31/22 01:00:00 AM,556.3,558.7,18.81,,,,,
6652,05/31/22 01:30:00 AM,562.4,565.2,18.69,,,,,
6653,05/31/22 02:00:00 AM,560.4,564.9,18.53,,,,,
6654,05/31/22 02:30:00 AM,562.9,565.3,18.59,,,,,
6655,05/31/22 03:00:00 AM,567.1,571.1,18.50,,,,,
6656,05/31/22 03:30:00 AM,566.9,569.5,18.54,,,,,
6657,05/31/22 04:00:00 AM,560.5,563.3,18.69,,,,,
6658,05/31/22 04:30:00 AM,554.4,557.6,18.71,,,,,
6659,05/31/22 05:00:00 AM,562.4,566.0,18.68,,,,,
6660,05/31/22 05:30:00 AM,560.3,564.5,18.65,,,,,
6661,05/31/22 06:00:00 AM,572.2,576.0,18.59,,,,,
6662,05/31/22 06:30:00 AM,566.3,569.5,18.62,,,,,
6663,05/31/22 07:00:00 AM,567.1,569.7,18.78,,,,,
6664,05/31/22 07:30:00 AM,562.1,565.8,19.01,,,,,
6665,05/31/22 08:00:00 AM,558.8,561.3,18.81,,,,,
6666,05/31/22 08:30:00 AM,561.7,564.4,18.83,,,,,
6667,05/31/22 09:00:00 AM,574.5,576.8,18.45,,,,,
6668,05/31/22 09:30:00 AM,574.1,577.1,18.63,,,,,
6669,05/31/22 10:00:00 AM,558.6,563.2,18.92,,,,,
6670,05/31/22 10:30:00 AM,550.8,553.6,18.94,,,,,
6671,05/31/22 11:00:00 AM,553.6,556.3,18.90,,,,,
6672,05/31/22 11:30:00 AM,558.2,560.9,18.90,,,,,
6673,05/31/22 12:00:00 PM,569.6,573.6,18.66,,,,,
6674,05/31/22 12:30:00 PM,553.7,557.0,19.02,,,,,
6675,05/31/22 01:00:00 PM,552.3,554.7,19.01,,,,,
6676,05/31/22 01:30:00 PM,557.9,560.8,19.04,,,,,
6677,05/31/22 02:00:00 PM,546.6,550.4,19.25,,,,,
6678,05/31/22 02:30:00 PM,560.1,563.5,18.98,,,,,
6679,05/31/22 03:00:00 PM,547.2,551.1,19.30,,,,,
6680,05/31/22 03:30:00 PM,553.3,557.9,19.36,,,,,
6681,05/31/22 04:00:00 PM,552.8,556.0,19.34,,,,,
6682,05/31/22 04:30:00 PM,552.4,555.7,19.23,,,,,
6683,05/31/22 05:00:00 PM,557.7,561.5,19.23,,,,,
6684,05/31/22 05:30:00 PM,556.4,558.8,19.28,,,,,
6685,05/31/22 06:00:00 PM,561.1,564.2,19.17,,,,,
6686,05/31/22 06:30:00 PM,544.0,546.5,19.40,,,,,
6687,05/31/22 07:00:00 PM,550.0,553.3,19.42,,,,,
6688,05/31/22 07:30:00 PM,561.7,564.5,19.29,,,,,
6689,05/31/22 08:00:00 PM,558.0,560.6,19.36,,,,,
6690,05/31/22 08:30:00 PM,560.3,562.9,19.35,,,,,
6691,05/31/22 09:00:00 PM,556.3,560.2,19.34,,,,,
6692,05/31/22 09:30:00 PM,556.2,558.7,19.41,,,,,
6693,05/31/22 10:00:00 PM,554.2,556.8,19.35,,,,,
6694,05/31/22 10:30:00 PM,555.7,558.3,19.38,,,,,
6695,05/31/22 11:00:00 PM,563.1,567.9,19.31,,,,,
6696,05/31/22 11:30:00 PM,563.7,567.1,19.36,,,,,
6697,06/01/22 12:00:00 AM,565.8,570.2,19.34,,,,,
6698,06/01/22 12:30:00 AM,558.8,561.3,19.42,,,,,
6699,06/01/22 01:00:00 AM,558.3,561.4,19.38,,,,,
6700,06/01/22 01:30:00 AM,561.5,564.4,19.36,,,,,
6701,06/01/22 02:00:00 AM,561.6,564.8,19.35,,,,,
6702,06/01/22 02:30:00 AM,560.0,563.2,19.44,,,,,
6703,06/01/22 03:00:00 AM,564.4,567.1,19.41,,,,,
6704,06/01/22 03:30:00 AM,563.7,566.6,19.48,,,,,
6705,06/01/22 04:00:00 AM,564.0,567.0,19.46,,,,,
6706,06/01/22 04:30:00 AM,560.8,564.8,19.44,,,,,
6707,06/01/22 05:00:00 AM,557.6,561.3,19.47,,,,,
6708,06/01/22 05:30:00 AM,565.8,569.3,19.47,,,,,
6709,06/01/22 06:00:00 AM,564.6,568.1,19.53,,,,,
6710,06/01/22 06:30:00 AM,570.1,573.9,19.47,,,,,
6711,06/01/22 07:00:00 AM,563.0,565.8,19.59,,,,,
6712,06/01/22 07:30:00 AM,560.9,564.3,19.58,,,,,
6713,06/01/22 08:00:00 AM,561.9,565.1,19.47,,,,,
6714,06/01/22 08:30:00 AM,554.7,558.5,19.62,,,,,
6715,06/01/22 09:00:00 AM,549.9,552.8,19.60,,,,,
6716,06/01/22 09:30:00 AM,543.3,547.5,19.70,,,,,
6717,06/01/22 10:00:00 AM,537.0,539.8,19.77,,,,,
6718,06/01/22 10:30:00 AM,532.4,536.0,19.74,,,,,
6719,06/01/22 11:00:00 AM,536.5,539.0,19.79,,,,,
6720,06/01/22 11:30:00 AM,538.1,541.7,19.83,,,,,
6721,06/01/22 12:00:00 PM,527.9,531.3,19.98,,,,,
6722,06/01/22 12:30:00 PM,533.9,536.7,19.86,,,,,
6723,06/01/22 01:00:00 PM,536.6,539.3,19.97,,,,,
6724,06/01/22 01:30:00 PM,529.1,532.1,19.98,,,,,
6725,06/01/22 02:00:00 PM,538.5,541.1,20.08,,,,,
6726,06/01/22 02:30:00 PM,538.6,542.3,20.04,,,,,
6727,06/01/22 03:00:00 PM,535.6,538.4,20.17,,,,,
6728,06/01/22 03:30:00 PM,538.8,541.9,20.13,,,,,
6729,06/01/22 04:00:00 PM,542.3,545.0,20.07,,,,,
6730,06/01/22 04:30:00 PM,542.7,545.6,20.19,,,,,
6731,06/01/22 05:00:00 PM,545.6,548.7,20.13,,,,,
6732,06/01/22 05:30:00 PM,545.5,548.7,20.15,,,,,
6733,06/01/22 06:00:00 PM,550.6,552.9,20.11,,,,,
6734,06/01/22 06:30:00 PM,552.9,556.0,20.11,,,,,
6735,06/01/22 07:00:00 PM,554.9,557.9,20.13,,,,,
6736,06/01/22 07:30:00 PM,558.0,561.7,20.13,,,,,
6737,06/01/22 08:00:00 PM,550.4,552.9,20.17,,,,,
6738,06/01/22 08:30:00 PM,548.9,551.7,20.23,,,,,
6739,06/01/22 09:00:00 PM,548.2,551.8,20.10,,,,,
6740,06/01/22 09:30:00 PM,551.2,554.1,20.10,,,,,
6741,06/01/22 10:00:00 PM,553.6,556.8,20.05,,,,,
6742,06/01/22 10:30:00 PM,554.6,557.9,20.08,,,,,
6743,06/01/22 11:00:00 PM,553.3,556.0,20.03,,,,,
6744,06/01/22 11:30:00 PM,550.9,553.7,20.09,,,,,
6745,06/02/22 12:00:00 AM,548.5,552.2,20.10,,,,,
6746,06/02/22 12:30:00 AM,555.1,558.7,20.03,,,,,
6747,06/02/22 01:00:00 AM,552.3,555.6,20.07,,,,,
6748,06/02/22 01:30:00 AM,554.7,557.5,20.07,,,,,
6749,06/02/22 02:00:00 AM,552.4,555.6,20.08,,,,,
6750,06/02/22 02:30:00 AM,548.2,551.8,20.14,,,,,
6751,06/02/22 03:00:00 AM,551.5,554.1,20.07,,,,,
6752,06/02/22 03:30:00 AM,555.3,558.7,20.07,,,,,
6753,06/02/22 04:00:00 AM,552.8,555.6,20.13,,,,,
6754,06/02/22 04:30:00 AM,556.2,559.4,20.04,,,,,
6755,06/02/22 05:00:00 AM,552.1,555.6,20.04,,,,,
6756,06/02/22 05:30:00 AM,549.2,553.3,20.04,,,,,
6757,06/02/22 06:00:00 AM,546.7,550.3,20.02,,,,,
6758,06/02/22 06:30:00 AM,548.1,552.2,20.01,,,,,
6759,06/02/22 07:00:00 AM,557.4,561.0,19.96,,,,,
6760,06/02/22 07:30:00 AM,562.3,566.0,19.92,,,,,
6761,06/02/22 08:00:00 AM,566.2,569.1,19.89,,,,,
6762,06/02/22 08:30:00 AM,559.6,563.0,19.90,,,,,
6763,06/02/22 09:00:00 AM,516.0,518.7,19.99,,,,,
6764,06/02/22 09:30:00 AM,490.8,493.7,19.97,,,,,
6765,06/02/22 10:00:00 AM,501.6,504.7,20.03,,,,,
6766,06/02/22 10:30:00 AM,502.4,506.2,20.07,,,,,
6767,06/02/22 11:00:00 AM,517.4,519.8,20.13,,,,,
6768,06/02/22 11:30:00 AM,504.4,507.6,20.19,,,,,
6769,06/02/22 12:00:00 PM,512.0,515.6,20.20,,,,,
6770,06/02/22 12:30:00 PM,512.9,516.3,20.23,,,,,
6771,06/02/22 01:00:00 PM,520.5,524.3,20.26,,,,,
6772,06/02/22 01:30:00 PM,515.2,518.6,20.32,,,,,
6773,06/02/22 02:00:00 PM,521.0,523.9,20.35,,,,,
6774,06/02/22 02:30:00 PM,515.0,517.8,20.39,,,,,
6775,06/02/22 03:00:00 PM,526.2,528.8,20.44,,,,,
6776,06/02/22 03:30:00 PM,524.3,526.8,20.46,,,,,
6777,06/02/22 04:00:00 PM,525.7,528.8,20.40,,,,,
6778,06/02/22 04:30:00 PM,527.7,530.6,20.47,,,,,
6779,06/02/22 05:00:00 PM,532.3,535.2,20.49,,,,,
6780,06/02/22 05:30:00 PM,531.9,534.8,20.50,,,,,
6781,06/02/22 06:00:00 PM,536.7,539.8,20.43,,,,,
6782,06/02/22 06:30:00 PM,542.6,545.9,20.43,,,,,
6783,06/02/22 07:00:00 PM,544.2,547.8,20.41,,,,,
6784,06/02/22 07:30:00 PM,549.9,552.8,20.40,,,,,
6785,06/02/22 08:00:00 PM,543.5,546.6,20.43,,,,,
6786,06/02/22 08:30:00 PM,544.0,547.4,20.40,,,,,
6787,06/02/22 09:00:00 PM,544.8,548.2,20.40,,,,,
6788,06/02/22 09:30:00 PM,545.7,549.0,20.37,,,,,
6789,06/02/22 10:00:00 PM,546.5,550.1,20.35,,,,,
6790,06/02/22 10:30:00 PM,547.6,550.9,20.37,,,,,
6791,06/02/22 11:00:00 PM,547.6,551.2,20.39,,,,,
6792,06/02/22 11:30:00 PM,547.8,550.9,20.39,,,,,
6793,06/03/22 12:00:00 AM,548.7,551.6,20.38,,,,,
6794,06/03/22 12:30:00 AM,546.9,550.5,20.37,,,,,
6795,06/03/22 01:00:00 AM,549.8,552.8,20.35,,,,,
6796,06/03/22 01:30:00 AM,554.6,558.9,20.37,,,,,
6797,06/03/22 02:00:00 AM,563.7,566.5,20.41,,,,,
6798,06/03/22 02:30:00 AM,587.7,590.5,20.46,,,,,
6799,06/03/22 03:00:00 AM,597.8,600.7,20.51,,,,,
6800,06/03/22 03:30:00 AM,603.9,606.9,20.47,,,,,
6801,06/03/22 04:00:00 AM,615.7,618.7,20.50,,,,,
6802,06/03/22 04:30:00 AM,617.2,621.1,20.44,,,,,
6803,06/03/22 05:00:00 AM,613.9,617.2,20.55,,,,,
6804,06/03/22 05:30:00 AM,591.6,594.6,20.53,,,,,
6805,06/03/22 06:00:00 AM,579.2,582.9,20.41,,,,,
6806,06/03/22 06:30:00 AM,575.7,579.8,20.38,,,,,
6807,06/03/22 07:00:00 AM,581.3,584.1,20.20,,,,,
6808,06/03/22 07:30:00 AM,583.9,586.8,20.20,,,,,
6809,06/03/22 08:00:00 AM,588.4,591.4,20.15,,,,,
6810,06/03/22 08:30:00 AM,577.1,579.6,20.09,,,,,
6811,06/03/22 09:00:00 AM,563.1,565.5,20.09,,,,,
6812,06/03/22 09:30:00 AM,560.2,562.9,20.05,,,,,
6813,06/03/22 10:00:00 AM,562.2,565.1,20.08,,,,,
6814,06/03/22 10:30:00 AM,566.5,568.9,20.13,,,,,
6815,06/03/22 11:00:00 AM,564.1,566.6,20.19,,,,,
6816,06/03/22 11:30:00 AM,554.4,557.8,20.31,,,,,
6817,06/03/22 12:00:00 PM,560.2,562.7,20.29,,,,,
6818,06/03/22 12:30:00 PM,558.9,562.7,20.39,,,,,
6819,06/03/22 01:00:00 PM,564.3,566.8,20.41,,,,,
6820,06/03/22 01:30:00 PM,561.9,564.5,20.49,,,,,
6821,06/03/22 02:00:00 PM,563.7,566.4,20.51,,,,,
6822,06/03/22 02:30:00 PM,564.5,567.5,20.53,,,,,
6823,06/03/22 03:00:00 PM,561.3,564.4,20.59,,,,,
6824,06/03/22 03:30:00 PM,568.8,571.3,20.63,,,,,
6825,06/03/22 04:00:00 PM,570.5,573.9,20.67,,,,,
6826,06/03/22 04:30:00 PM,570.1,574.4,20.61,,,,,
6827,06/03/22 05:00:00 PM,572.8,575.5,20.62,,,,,
6828,06/03/22 05:30:00 PM,575.4,578.5,20.62,,,,,
6829,06/03/22 06:00:00 PM,578.2,581.2,20.63,,,,,
6830,06/03/22 06:30:00 PM,582.7,585.8,20.64,,,,,
6831,06/03/22 07:00:00 PM,586.4,589.6,20.62,,,,,
6832,06/03/22 07:30:00 PM,587.5,590.4,20.61,,,,,
6833,06/03/22 08:00:00 PM,588.3,591.5,20.61,,,,,
6834,06/03/22 08:30:00 PM,590.3,593.4,20.59,,,,,
6835,06/03/22 09:00:00 PM,591.6,594.6,20.62,,,,,
6836,06/03/22 09:30:00 PM,590.5,593.4,20.61,,,,,
6837,06/03/22 10:00:00 PM,589.5,593.1,20.59,,,,,
6838,06/03/22 10:30:00 PM,590.4,593.4,20.59,,,,,
6839,06/03/22 11:00:00 PM,592.3,595.3,20.61,,,,,
6840,06/03/22 11:30:00 PM,593.6,596.5,20.61,,,,,
6841,06/04/22 12:00:00 AM,594.6,597.6,20.61,,,,,
6842,06/04/22 12:30:00 AM,594.7,597.6,20.59,,,,,
6843,06/04/22 01:00:00 AM,595.2,598.0,20.61,,,,,
6844,06/04/22 01:30:00 AM,594.8,598.0,20.58,,,,,
6845,06/04/22 02:00:00 AM,598.3,601.5,20.59,,,,,
6846,06/04/22 02:30:00 AM,599.2,602.2,20.61,,,,,
6847,06/04/22 03:00:00 AM,599.0,601.8,20.59,,,,,
6848,06/04/22 03:30:00 AM,600.1,603.0,20.58,,,,,
6849,06/04/22 04:00:00 AM,604.2,611.4,20.56,,,,,
6850,06/04/22 04:30:00 AM,598.9,602.3,20.53,,,,,
6851,06/04/22 05:00:00 AM,599.9,604.2,20.51,,,,,
6852,06/04/22 05:30:00 AM,602.8,605.7,20.47,,,,,
6853,06/04/22 06:00:00 AM,603.8,606.9,20.46,,,,,
6854,06/04/22 06:30:00 AM,599.3,603.1,20.44,,,,,
6855,06/04/22 07:00:00 AM,600.2,603.9,20.43,,,,,
6856,06/04/22 07:30:00 AM,598.7,601.6,20.39,,,,,
6857,06/04/22 08:00:00 AM,597.0,600.4,20.39,,,,,
6858,06/04/22 08:30:00 AM,594.9,597.8,20.35,,,,,
6859,06/04/22 09:00:00 AM,597.8,601.7,20.27,,,,,
6860,06/04/22 09:30:00 AM,599.1,604.3,20.29,,,,,
6861,06/04/22 10:00:00 AM,593.7,597.1,20.31,,,,,
6862,06/04/22 10:30:00 AM,582.1,585.2,20.29,,,,,
6863,06/04/22 11:00:00 AM,579.9,584.5,20.27,,,,,
6864,06/04/22 11:30:00 AM,585.3,588.3,20.26,,,,,
6865,06/04/22 12:00:00 PM,584.6,587.5,20.27,,,,,
6866,06/04/22 12:30:00 PM,585.3,588.7,20.26,,,,,
6867,06/04/22 01:00:00 PM,584.6,588.7,20.26,,,,,
6868,06/04/22 01:30:00 PM,587.7,591.7,20.25,,,,,
6869,06/04/22 02:00:00 PM,585.5,589.4,20.27,,,,,
6870,06/04/22 02:30:00 PM,589.3,592.5,20.27,,,,,
6871,06/04/22 03:00:00 PM,591.7,595.9,20.26,,,,,
6872,06/04/22 03:30:00 PM,594.4,597.5,20.27,,,,,
6873,06/04/22 04:00:00 PM,595.7,598.6,20.26,,,,,
6874,06/04/22 04:30:00 PM,595.6,598.6,20.26,,,,,
6875,06/04/22 05:00:00 PM,590.1,594.4,20.34,,,,,
6876,06/04/22 05:30:00 PM,588.7,592.5,20.33,,,,,
6877,06/04/22 06:00:00 PM,598.7,602.1,20.25,,,,,
6878,06/04/22 06:30:00 PM,592.6,595.2,20.27,,,,,
6879,06/04/22 07:00:00 PM,588.5,591.8,20.19,,,,,
6880,06/04/22 07:30:00 PM,581.3,586.1,20.15,,,,,
