"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Full Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Temp, °F (LGR S/N: 20758340, SEN S/N: 20758340)","Coupler Detached (LGR S/N: 20758340)","Coupler Attached (LGR S/N: 20758340)","Host Connected (LGR S/N: 20758340)","Stopped (LGR S/N: 20758340)","End Of File (LGR S/N: 20758340)"
3614,03/28/22 06:30:00 PM,752.4,742.3,44.38,,,,,
3615,03/28/22 07:00:00 PM,746.5,736.3,43.95,,,,,
3616,03/28/22 07:30:00 PM,743.3,733.0,43.66,,,,,
3617,03/28/22 08:00:00 PM,740.5,730.4,43.41,,,,,
3618,03/28/22 08:30:00 PM,738.0,728.2,43.12,,,,,
3619,03/28/22 09:00:00 PM,736.8,727.1,43.03,,,,,
3620,03/28/22 09:30:00 PM,735.1,724.8,42.89,,,,,
3621,03/28/22 10:00:00 PM,731.2,721.1,42.69,,,,,
3622,03/28/22 10:30:00 PM,726.8,717.0,42.30,,,,,
3623,03/28/22 11:00:00 PM,726.0,715.9,42.17,,,,,
3624,03/28/22 11:30:00 PM,725.9,715.9,42.17,,,,,
3625,03/29/22 12:00:00 AM,724.8,714.8,42.13,,,,,
3626,03/29/22 12:30:00 AM,722.7,712.9,41.95,,,,,
3627,03/29/22 01:00:00 AM,720.6,710.7,41.77,,,,,
3628,03/29/22 01:30:00 AM,719.3,709.2,41.61,,,,,
3629,03/29/22 02:00:00 AM,717.5,707.7,41.43,,,,,
3630,03/29/22 02:30:00 AM,716.2,705.8,41.34,,,,,
3631,03/29/22 03:00:00 AM,714.6,704.7,41.22,,,,,
3632,03/29/22 03:30:00 AM,712.8,702.5,41.00,,,,,
3633,03/29/22 04:00:00 AM,711.5,701.8,40.91,,,,,
3634,03/29/22 04:30:00 AM,710.5,700.6,40.87,,,,,
3635,03/29/22 05:00:00 AM,708.6,698.4,40.66,,,,,
3636,03/29/22 05:30:00 AM,706.4,696.2,40.46,,,,,
3637,03/29/22 06:00:00 AM,705.1,694.7,40.30,,,,,
3638,03/29/22 06:30:00 AM,704.6,694.4,40.17,,,,,
3639,03/29/22 07:00:00 AM,703.1,692.5,40.06,,,,,
3640,03/29/22 07:30:00 AM,702.6,692.5,40.08,,,,,
3641,03/29/22 08:00:00 AM,702.7,692.1,40.03,,,,,
3642,03/29/22 08:30:00 AM,702.6,692.5,39.97,,,,,
3643,03/29/22 09:00:00 AM,703.6,693.2,40.12,,,,,
3644,03/29/22 09:30:00 AM,705.8,695.5,40.24,,,,,
3645,03/29/22 10:00:00 AM,705.5,695.1,40.24,,,,,
3646,03/29/22 10:30:00 AM,706.8,696.2,40.39,,,,,
3647,03/29/22 11:00:00 AM,708.4,698.1,40.55,,,,,
3648,03/29/22 11:30:00 AM,711.3,701.4,40.78,,,,,
3649,03/29/22 12:00:00 PM,713.1,703.3,40.96,,,,,
3650,03/29/22 12:30:00 PM,715.3,705.5,41.18,,,,,
3651,03/29/22 01:00:00 PM,718.6,708.5,41.41,,,,,
3652,03/29/22 01:30:00 PM,720.1,710.4,41.54,,,,,
3653,03/29/22 02:00:00 PM,721.3,711.5,41.61,,,,,
3654,03/29/22 02:30:00 PM,721.8,711.9,41.65,,,,,
3655,03/29/22 03:00:00 PM,723.1,713.0,41.74,,,,,
3656,03/29/22 03:30:00 PM,724.0,713.8,41.74,,,,,
3657,03/29/22 04:00:00 PM,723.6,713.4,41.70,,,,,
3658,03/29/22 04:30:00 PM,721.8,711.5,41.61,,,,,
3659,03/29/22 05:00:00 PM,722.0,711.9,41.54,,,,,
3660,03/29/22 05:30:00 PM,722.0,711.9,41.50,,,,,
3661,03/29/22 06:00:00 PM,720.7,710.8,41.41,,,,,
3662,03/29/22 06:30:00 PM,720.0,709.7,41.38,,,,,
3663,03/29/22 07:00:00 PM,718.4,708.6,41.22,,,,,
3664,03/29/22 07:30:00 PM,718.5,708.2,41.18,,,,,
3665,03/29/22 08:00:00 PM,717.9,707.9,41.09,,,,,
3666,03/29/22 08:30:00 PM,717.5,707.5,41.02,,,,,
3667,03/29/22 09:00:00 PM,716.2,706.0,40.96,,,,,
3668,03/29/22 09:30:00 PM,715.5,705.6,40.89,,,,,
3669,03/29/22 10:00:00 PM,715.2,705.3,40.82,,,,,
3670,03/29/22 10:30:00 PM,714.1,704.1,40.77,,,,,
3671,03/29/22 11:00:00 PM,713.4,703.8,40.71,,,,,
3672,03/29/22 11:30:00 PM,713.1,703.8,40.68,,,,,
3673,03/30/22 12:00:00 AM,712.8,703.4,40.66,,,,,
3674,03/30/22 12:30:00 AM,712.0,702.3,40.59,,,,,
3675,03/30/22 01:00:00 AM,711.8,701.9,40.55,,,,,
3676,03/30/22 01:30:00 AM,709.5,699.7,40.46,,,,,
3677,03/30/22 02:00:00 AM,664.0,655.0,40.44,,,,,
3678,03/30/22 02:30:00 AM,456.0,450.9,39.00,,,,,
3679,03/30/22 03:00:00 AM,499.6,494.4,39.43,,,,,
3680,03/30/22 03:30:00 AM,540.4,534.0,39.43,,,,,
3681,03/30/22 04:00:00 AM,564.1,557.7,39.60,,,,,
3682,03/30/22 04:30:00 AM,507.1,501.7,39.40,,,,,
3683,03/30/22 05:00:00 AM,466.9,461.7,38.14,,,,,
3684,03/30/22 05:30:00 AM,491.0,485.8,39.06,,,,,
3685,03/30/22 06:00:00 AM,525.8,519.7,38.88,,,,,
3686,03/30/22 06:30:00 AM,571.0,563.4,38.44,,,,,
3687,03/30/22 07:00:00 AM,638.2,629.6,38.61,,,,,
3688,03/30/22 07:30:00 AM,618.5,610.0,38.61,,,,,
3689,03/30/22 08:00:00 AM,638.8,630.3,38.82,,,,,
3690,03/30/22 08:30:00 AM,631.2,622.5,39.00,,,,,
3691,03/30/22 09:00:00 AM,642.0,633.6,39.11,,,,,
3692,03/30/22 09:30:00 AM,649.2,640.5,39.31,,,,,
3693,03/30/22 10:00:00 AM,661.8,652.4,39.38,,,,,
3694,03/30/22 10:30:00 AM,654.2,645.4,39.49,,,,,
3695,03/30/22 11:00:00 AM,626.1,618.1,39.74,,,,,
3696,03/30/22 11:30:00 AM,648.0,639.5,39.94,,,,,
3697,03/30/22 12:00:00 PM,652.9,644.4,40.15,,,,,
3698,03/30/22 12:30:00 PM,652.0,643.2,40.28,,,,,
3699,03/30/22 01:00:00 PM,657.3,648.8,40.59,,,,,
3700,03/30/22 01:30:00 PM,660.9,652.3,40.64,,,,,
3701,03/30/22 02:00:00 PM,616.8,608.4,40.06,,,,,
3702,03/30/22 02:30:00 PM,597.7,590.0,39.96,,,,,
3703,03/30/22 03:00:00 PM,624.7,616.4,40.08,,,,,
3704,03/30/22 03:30:00 PM,618.9,610.9,40.44,,,,,
3705,03/30/22 04:00:00 PM,629.9,621.6,40.53,,,,,
3706,03/30/22 04:30:00 PM,612.9,604.8,40.41,,,,,
3707,03/30/22 05:00:00 PM,596.7,589.1,40.55,,,,,
3708,03/30/22 05:30:00 PM,581.3,574.5,40.68,,,,,
3709,03/30/22 06:00:00 PM,575.3,568.4,40.68,,,,,
3710,03/30/22 06:30:00 PM,572.1,565.6,40.89,,,,,
3711,03/30/22 07:00:00 PM,588.4,581.5,41.41,,,,,
3712,03/30/22 07:30:00 PM,617.4,609.7,41.74,,,,,
3713,03/30/22 08:00:00 PM,589.1,582.2,41.61,,,,,
3714,03/30/22 08:30:00 PM,603.0,595.6,41.45,,,,,
3715,03/30/22 09:00:00 PM,603.7,596.6,40.96,,,,,
3716,03/30/22 09:30:00 PM,611.9,604.2,40.96,,,,,
3717,03/30/22 10:00:00 PM,587.8,580.8,41.11,,,,,
3718,03/30/22 10:30:00 PM,505.2,500.1,40.91,,,,,
3719,03/30/22 11:00:00 PM,482.0,477.3,40.93,,,,,
3720,03/30/22 11:30:00 PM,450.0,445.5,40.78,,,,,
3721,03/31/22 12:00:00 AM,477.3,472.4,40.80,,,,,
3722,03/31/22 12:30:00 AM,414.0,410.4,40.44,,,,,
3723,03/31/22 01:00:00 AM,400.9,397.2,40.35,,,,,
3724,03/31/22 01:30:00 AM,486.2,481.2,40.46,,,,,
3725,03/31/22 02:00:00 AM,432.3,428.2,40.57,,,,,
3726,03/31/22 02:30:00 AM,451.6,447.1,40.39,,,,,
3727,03/31/22 03:00:00 AM,476.3,471.0,40.30,,,,,
3728,03/31/22 03:30:00 AM,476.0,471.0,40.35,,,,,
3729,03/31/22 04:00:00 AM,500.1,494.6,40.15,,,,,
3730,03/31/22 04:30:00 AM,502.7,497.3,40.01,,,,,
3731,03/31/22 05:00:00 AM,504.3,499.3,39.83,,,,,
3732,03/31/22 05:30:00 AM,522.7,516.8,39.65,,,,,
3733,03/31/22 06:00:00 AM,534.2,528.0,39.38,,,,,
3734,03/31/22 06:30:00 AM,540.7,534.1,39.27,,,,,
3735,03/31/22 07:00:00 AM,549.6,542.9,39.06,,,,,
3736,03/31/22 07:30:00 AM,552.7,546.0,38.98,,,,,
3737,03/31/22 08:00:00 AM,555.1,548.3,38.97,,,,,
3738,03/31/22 08:30:00 AM,560.5,553.6,38.98,,,,,
3739,03/31/22 09:00:00 AM,592.6,584.7,38.86,,,,,
3740,03/31/22 09:30:00 AM,574.0,566.7,38.77,,,,,
3741,03/31/22 10:00:00 AM,561.9,554.8,38.91,,,,,
3742,03/31/22 10:30:00 AM,567.6,560.6,38.80,,,,,
3743,03/31/22 11:00:00 AM,563.5,556.7,38.98,,,,,
3744,03/31/22 11:30:00 AM,557.2,550.6,39.06,,,,,
3745,03/31/22 12:00:00 PM,566.5,559.7,39.16,,,,,
3746,03/31/22 12:30:00 PM,568.8,562.0,39.29,,,,,
3747,03/31/22 01:00:00 PM,566.4,559.2,39.45,,,,,
3748,03/31/22 01:30:00 PM,566.5,559.2,39.54,,,,,
3749,03/31/22 02:00:00 PM,569.9,563.0,39.56,,,,,
3750,03/31/22 02:30:00 PM,576.8,569.1,39.74,,,,,
3751,03/31/22 03:00:00 PM,572.0,564.8,39.81,,,,,
3752,03/31/22 03:30:00 PM,573.0,566.4,39.81,,,,,
3753,03/31/22 04:00:00 PM,576.4,569.0,39.79,,,,,
3754,03/31/22 04:30:00 PM,577.0,570.2,39.79,,,,,
3755,03/31/22 05:00:00 PM,579.2,572.1,39.79,,,,,
3756,03/31/22 05:30:00 PM,585.4,578.3,39.67,,,,,
3757,03/31/22 06:00:00 PM,592.6,584.8,39.63,,,,,
3758,03/31/22 06:30:00 PM,594.1,586.7,39.60,,,,,
3759,03/31/22 07:00:00 PM,595.0,587.9,39.51,,,,,
3760,03/31/22 07:30:00 PM,593.9,586.4,39.43,,,,,
3761,03/31/22 08:00:00 PM,590.1,583.0,39.34,,,,,
3762,03/31/22 08:30:00 PM,591.0,583.7,39.29,,,,,
3763,03/31/22 09:00:00 PM,592.6,584.9,39.24,,,,,
3764,03/31/22 09:30:00 PM,591.3,584.2,39.13,,,,,
3765,03/31/22 10:00:00 PM,589.5,581.9,38.98,,,,,
3766,03/31/22 10:30:00 PM,589.4,581.9,38.98,,,,,
3767,03/31/22 11:00:00 PM,587.7,580.1,38.82,,,,,
3768,03/31/22 11:30:00 PM,587.1,579.3,38.71,,,,,
3769,04/01/22 12:00:00 AM,585.3,577.9,38.55,,,,,
3770,04/01/22 12:30:00 AM,586.4,579.0,38.50,,,,,
3771,04/01/22 01:00:00 AM,585.7,577.9,38.37,,,,,
3772,04/01/22 01:30:00 AM,585.7,578.0,38.32,,,,,
3773,04/01/22 02:00:00 AM,584.4,576.8,38.19,,,,,
3774,04/01/22 02:30:00 AM,586.6,579.1,38.34,,,,,
3775,04/01/22 03:00:00 AM,584.8,576.9,38.12,,,,,
3776,04/01/22 03:30:00 AM,586.4,579.1,38.23,,,,,
3777,04/01/22 04:00:00 AM,586.7,580.3,38.19,,,,,
3778,04/01/22 04:30:00 AM,586.0,578.8,38.14,,,,,
3779,04/01/22 05:00:00 AM,585.9,578.4,38.08,,,,,
3780,04/01/22 05:30:00 AM,584.5,576.9,37.98,,,,,
3781,04/01/22 06:00:00 AM,585.2,577.7,38.03,,,,,
3782,04/01/22 06:30:00 AM,582.5,575.8,37.90,,,,,
3783,04/01/22 07:00:00 AM,581.6,574.6,37.90,,,,,
3784,04/01/22 07:30:00 AM,583.5,576.5,38.17,,,,,
3785,04/01/22 08:00:00 AM,584.9,577.6,38.28,,,,,
3786,04/01/22 08:30:00 AM,588.1,580.2,38.55,,,,,
3787,04/01/22 09:00:00 AM,590.1,582.4,38.77,,,,,
3788,04/01/22 09:30:00 AM,593.9,586.5,39.00,,,,,
3789,04/01/22 10:00:00 AM,595.1,588.0,39.20,,,,,
3790,04/01/22 10:30:00 AM,597.7,590.1,39.60,,,,,
3791,04/01/22 11:00:00 AM,602.5,594.9,40.35,,,,,
3792,04/01/22 11:30:00 AM,604.9,598.1,40.87,,,,,
3793,04/01/22 12:00:00 PM,610.0,602.6,41.31,,,,,
3794,04/01/22 12:30:00 PM,613.0,605.2,41.54,,,,,
3795,04/01/22 01:00:00 PM,611.6,604.2,41.99,,,,,
3796,04/01/22 01:30:00 PM,608.1,600.9,41.81,,,,,
3797,04/01/22 02:00:00 PM,604.6,597.4,41.76,,,,,
3798,04/01/22 02:30:00 PM,626.4,618.9,43.74,,,,,
3799,04/01/22 03:00:00 PM,612.8,605.8,42.91,,,,,
3800,04/01/22 03:30:00 PM,617.6,610.2,43.52,,,,,
3801,04/01/22 04:00:00 PM,627.6,620.8,44.82,,,,,
3802,04/01/22 04:30:00 PM,630.8,624.2,44.91,,,,,
3803,04/01/22 05:00:00 PM,629.2,622.2,45.14,,,,,
3804,04/01/22 05:30:00 PM,631.8,624.9,45.12,,,,,
3805,04/01/22 06:00:00 PM,631.8,624.8,44.40,,,,,
3806,04/01/22 06:30:00 PM,638.6,631.6,44.71,,,,,
3807,04/01/22 07:00:00 PM,639.8,632.3,44.73,,,,,
3808,04/01/22 07:30:00 PM,632.8,625.9,44.56,,,,,
3809,04/01/22 08:00:00 PM,627.6,620.2,44.33,,,,,
3810,04/01/22 08:30:00 PM,623.7,616.9,44.08,,,,,
3811,04/01/22 09:00:00 PM,625.3,618.4,44.13,,,,,
3812,04/01/22 09:30:00 PM,625.5,618.5,43.92,,,,,
3813,04/01/22 10:00:00 PM,625.2,618.1,43.77,,,,,
3814,04/01/22 10:30:00 PM,623.7,616.7,43.59,,,,,
3815,04/01/22 11:00:00 PM,625.4,618.2,43.70,,,,,
3816,04/01/22 11:30:00 PM,624.8,617.8,43.56,,,,,
3817,04/02/22 12:00:00 AM,621.5,614.1,43.23,,,,,
3818,04/02/22 12:30:00 AM,621.0,614.1,43.20,,,,,
3819,04/02/22 01:00:00 AM,619.5,612.7,43.07,,,,,
3820,04/02/22 01:30:00 AM,619.1,611.9,43.00,,,,,
3821,04/02/22 02:00:00 AM,617.8,610.8,42.85,,,,,
3822,04/02/22 02:30:00 AM,617.5,609.7,42.71,,,,,
3823,04/02/22 03:00:00 AM,612.2,605.2,42.44,,,,,
3824,04/02/22 03:30:00 AM,609.4,602.6,42.24,,,,,
3825,04/02/22 04:00:00 AM,604.1,598.6,41.77,,,,,
3826,04/02/22 04:30:00 AM,601.6,595.2,41.50,,,,,
3827,04/02/22 05:00:00 AM,599.5,593.0,41.40,,,,,
3828,04/02/22 05:30:00 AM,599.7,593.4,41.40,,,,,
3829,04/02/22 06:00:00 AM,597.1,590.7,41.20,,,,,
3830,04/02/22 06:30:00 AM,595.8,588.9,41.09,,,,,
3831,04/02/22 07:00:00 AM,592.5,587.0,40.91,,,,,
3832,04/02/22 07:30:00 AM,596.3,590.0,41.02,,,,,
3833,04/02/22 08:00:00 AM,594.2,587.5,40.66,,,,,
3834,04/02/22 08:30:00 AM,588.7,581.8,40.48,,,,,
3835,04/02/22 09:00:00 AM,592.5,585.4,40.05,,,,,
3836,04/02/22 09:30:00 AM,603.6,596.2,39.83,,,,,
3837,04/02/22 10:00:00 AM,614.9,607.0,40.55,,,,,
3838,04/02/22 10:30:00 AM,606.3,599.2,41.04,,,,,
3839,04/02/22 11:00:00 AM,604.0,596.8,41.41,,,,,
3840,04/02/22 11:30:00 AM,603.6,596.8,41.50,,,,,
3841,04/02/22 12:00:00 PM,605.3,598.3,41.56,,,,,
3842,04/02/22 12:30:00 PM,605.5,598.2,41.61,,,,,
3843,04/02/22 01:00:00 PM,603.9,596.4,41.49,,,,,
3844,04/02/22 01:30:00 PM,604.9,597.6,41.41,,,,,
3845,04/02/22 02:00:00 PM,600.8,593.4,41.31,,,,,
3846,04/02/22 02:30:00 PM,611.9,603.9,40.87,,,,,
3847,04/02/22 03:00:00 PM,635.8,628.0,41.00,,,,,
3848,04/02/22 03:30:00 PM,668.8,660.5,41.18,,,,,
3849,04/02/22 04:00:00 PM,711.2,701.3,41.23,,,,,
3850,04/02/22 04:30:00 PM,738.8,728.9,41.49,,,,,
3851,04/02/22 05:00:00 PM,748.0,738.2,41.52,,,,,
3852,04/02/22 05:30:00 PM,741.7,732.1,41.32,,,,,
3853,04/02/22 06:00:00 PM,747.8,737.5,41.23,,,,,
3854,04/02/22 06:30:00 PM,786.4,775.0,41.29,,,,,
3855,04/02/22 07:00:00 PM,806.5,795.5,41.27,,,,,
3856,04/02/22 07:30:00 PM,791.3,780.4,41.20,,,,,
3857,04/02/22 08:00:00 PM,781.7,770.8,41.02,,,,,
3858,04/02/22 08:30:00 PM,781.1,770.5,40.87,,,,,
3859,04/02/22 09:00:00 PM,772.1,761.7,40.77,,,,,
3860,04/02/22 09:30:00 PM,742.0,732.7,40.78,,,,,
3861,04/02/22 10:00:00 PM,734.9,725.4,40.59,,,,,
3862,04/02/22 10:30:00 PM,705.6,696.1,40.64,,,,,
3863,04/02/22 11:00:00 PM,701.3,692.5,40.93,,,,,
3864,04/02/22 11:30:00 PM,693.2,684.6,40.64,,,,,
3865,04/03/22 12:00:00 AM,694.6,685.8,40.55,,,,,
3866,04/03/22 12:30:00 AM,681.4,672.7,40.59,,,,,
3867,04/03/22 01:00:00 AM,676.1,667.0,40.23,,,,,
3868,04/03/22 01:30:00 AM,690.5,681.5,40.66,,,,,
3869,04/03/22 02:00:00 AM,679.5,670.5,40.17,,,,,
3870,04/03/22 02:30:00 AM,683.3,674.3,40.39,,,,,
3871,04/03/22 03:00:00 AM,687.3,678.4,40.53,,,,,
3872,04/03/22 03:30:00 AM,692.3,682.7,40.37,,,,,
3873,04/03/22 04:00:00 AM,690.0,680.8,40.44,,,,,
3874,04/03/22 04:30:00 AM,678.4,669.3,40.19,,,,,
3875,04/03/22 05:00:00 AM,689.1,679.5,40.77,,,,,
3876,04/03/22 05:30:00 AM,708.6,699.4,41.00,,,,,
3877,04/03/22 06:00:00 AM,720.2,710.6,41.11,,,,,
3878,04/03/22 06:30:00 AM,721.0,711.8,40.87,,,,,
3879,04/03/22 07:00:00 AM,717.8,709.2,40.77,,,,,
3880,04/03/22 07:30:00 AM,729.9,720.3,40.89,,,,,
3881,04/03/22 08:00:00 AM,742.1,731.9,40.91,,,,,
3882,04/03/22 08:30:00 AM,750.8,741.4,41.14,,,,,
3883,04/03/22 09:00:00 AM,761.7,751.6,41.59,,,,,
3884,04/03/22 09:30:00 AM,760.5,750.4,41.81,,,,,
3885,04/03/22 10:00:00 AM,761.6,751.4,42.13,,,,,
3886,04/03/22 10:30:00 AM,716.7,707.1,41.95,,,,,
3887,04/03/22 11:00:00 AM,685.4,676.5,41.59,,,,,
3888,04/03/22 11:30:00 AM,685.5,676.3,41.99,,,,,
3889,04/03/22 12:00:00 PM,686.9,678.1,43.39,,,,,
3890,04/03/22 12:30:00 PM,728.2,719.1,46.54,,,,,
3891,04/03/22 01:00:00 PM,733.9,725.0,45.30,,,,,
3892,04/03/22 01:30:00 PM,704.5,695.9,44.89,,,,,
3893,04/03/22 02:00:00 PM,725.0,715.9,44.04,,,,,
3894,04/03/22 02:30:00 PM,773.0,763.4,44.58,,,,,
3895,04/03/22 03:00:00 PM,734.0,725.6,45.68,,,,,
3896,04/03/22 03:30:00 PM,718.2,710.1,46.94,,,,,
3897,04/03/22 04:00:00 PM,681.4,673.8,46.40,,,,,
3898,04/03/22 04:30:00 PM,679.7,672.1,45.99,,,,,
3899,04/03/22 05:00:00 PM,673.7,665.9,46.13,,,,,
3900,04/03/22 05:30:00 PM,696.1,688.0,46.35,,,,,
3901,04/03/22 06:00:00 PM,698.3,690.7,46.42,,,,,
3902,04/03/22 06:30:00 PM,727.0,719.2,46.31,,,,,
3903,04/03/22 07:00:00 PM,702.6,694.8,45.84,,,,,
3904,04/03/22 07:30:00 PM,649.2,642.4,45.39,,,,,
3905,04/03/22 08:00:00 PM,728.7,720.1,46.87,,,,,
3906,04/03/22 08:30:00 PM,733.8,725.5,46.83,,,,,
3907,04/03/22 09:00:00 PM,740.1,731.5,46.31,,,,,
3908,04/03/22 09:30:00 PM,725.8,718.0,46.20,,,,,
3909,04/03/22 10:00:00 PM,728.7,720.6,45.68,,,,,
3910,04/03/22 10:30:00 PM,705.2,697.3,45.36,,,,,
3911,04/03/22 11:00:00 PM,692.0,684.2,45.41,,,,,
3912,04/03/22 11:30:00 PM,629.5,623.6,44.47,,,,,
3913,04/04/22 12:00:00 AM,655.8,649.0,45.25,,,,,
3914,04/04/22 12:30:00 AM,660.9,653.7,44.91,,,,,
3915,04/04/22 01:00:00 AM,623.0,616.6,44.89,,,,,
3916,04/04/22 01:30:00 AM,669.4,662.5,44.89,,,,,
3917,04/04/22 02:00:00 AM,650.4,644.2,44.60,,,,,
3918,04/04/22 02:30:00 AM,624.0,617.9,43.39,,,,,
3919,04/04/22 03:00:00 AM,600.6,595.0,43.36,,,,,
3920,04/04/22 03:30:00 AM,615.3,609.5,43.32,,,,,
3921,04/04/22 04:00:00 AM,622.2,616.4,43.25,,,,,
3922,04/04/22 04:30:00 AM,622.0,616.8,43.20,,,,,
3923,04/04/22 05:00:00 AM,625.9,619.9,43.11,,,,,
3924,04/04/22 05:30:00 AM,635.7,629.1,43.07,,,,,
3925,04/04/22 06:00:00 AM,642.3,636.4,43.11,,,,,
3926,04/04/22 06:30:00 AM,637.3,631.0,43.03,,,,,
3927,04/04/22 07:00:00 AM,649.0,641.7,43.11,,,,,
3928,04/04/22 07:30:00 AM,658.8,652.0,43.34,,,,,
3929,04/04/22 08:00:00 AM,663.9,659.3,43.41,,,,,
3930,04/04/22 08:30:00 AM,659.1,653.1,43.47,,,,,
3931,04/04/22 09:00:00 AM,667.9,661.1,43.63,,,,,
3932,04/04/22 09:30:00 AM,659.3,652.6,43.84,,,,,
3933,04/04/22 10:00:00 AM,664.2,657.6,43.75,,,,,
3934,04/04/22 10:30:00 AM,668.1,661.4,43.88,,,,,
3935,04/04/22 11:00:00 AM,663.2,656.7,43.99,,,,,
3936,04/04/22 11:30:00 AM,659.0,652.2,43.95,,,,,
3937,04/04/22 12:00:00 PM,667.9,661.4,43.93,,,,,
3938,04/04/22 12:30:00 PM,665.3,658.2,44.17,,,,,
3939,04/04/22 01:00:00 PM,664.7,657.8,44.17,,,,,
3940,04/04/22 01:30:00 PM,662.6,655.8,44.47,,,,,
3941,04/04/22 02:00:00 PM,654.8,648.1,44.56,,,,,
3942,04/04/22 02:30:00 PM,650.8,644.6,44.60,,,,,
3943,04/04/22 03:00:00 PM,652.0,646.9,44.58,,,,,
3944,04/04/22 03:30:00 PM,651.1,645.7,44.78,,,,,
3945,04/04/22 04:00:00 PM,650.5,644.2,44.83,,,,,
3946,04/04/22 04:30:00 PM,647.6,641.5,44.69,,,,,
3947,04/04/22 05:00:00 PM,650.3,644.2,44.73,,,,,
3948,04/04/22 05:30:00 PM,645.9,640.3,44.82,,,,,
3949,04/04/22 06:00:00 PM,646.6,641.5,44.71,,,,,
3950,04/04/22 06:30:00 PM,650.6,644.2,44.73,,,,,
3951,04/04/22 07:00:00 PM,651.8,644.6,44.69,,,,,
3952,04/04/22 07:30:00 PM,652.4,645.4,44.56,,,,,
3953,04/04/22 08:00:00 PM,653.9,646.6,44.56,,,,,
3954,04/04/22 08:30:00 PM,648.2,641.3,44.24,,,,,
3955,04/04/22 09:00:00 PM,649.5,642.4,44.35,,,,,
3956,04/04/22 09:30:00 PM,648.7,641.7,44.29,,,,,
3957,04/04/22 10:00:00 PM,650.1,643.2,44.28,,,,,
3958,04/04/22 10:30:00 PM,647.0,640.2,44.15,,,,,
3959,04/04/22 11:00:00 PM,653.7,646.7,44.26,,,,,
3960,04/04/22 11:30:00 PM,655.2,648.6,44.26,,,,,
3961,04/05/22 12:00:00 AM,652.2,644.8,44.15,,,,,
3962,04/05/22 12:30:00 AM,653.4,646.4,44.08,,,,,
3963,04/05/22 01:00:00 AM,652.4,645.2,44.04,,,,,
3964,04/05/22 01:30:00 AM,651.8,644.9,43.99,,,,,
3965,04/05/22 02:00:00 AM,654.0,647.1,44.02,,,,,
3966,04/05/22 02:30:00 AM,653.9,647.2,43.97,,,,,
3967,04/05/22 03:00:00 AM,653.7,646.8,43.88,,,,,
3968,04/05/22 03:30:00 AM,651.3,644.5,43.84,,,,,
3969,04/05/22 04:00:00 AM,649.7,643.0,43.74,,,,,
3970,04/05/22 04:30:00 AM,648.7,642.3,43.70,,,,,
3971,04/05/22 05:00:00 AM,647.4,641.2,43.59,,,,,
3972,04/05/22 05:30:00 AM,647.3,642.3,43.54,,,,,
3973,04/05/22 06:00:00 AM,647.7,642.4,43.47,,,,,
3974,04/05/22 06:30:00 AM,650.6,644.7,43.47,,,,,
3975,04/05/22 07:00:00 AM,652.7,646.9,43.52,,,,,
3976,04/05/22 07:30:00 AM,649.2,643.5,43.50,,,,,
3977,04/05/22 08:00:00 AM,650.5,644.2,43.65,,,,,
3978,04/05/22 08:30:00 AM,655.7,649.9,43.81,,,,,
3979,04/05/22 09:00:00 AM,657.5,650.6,43.93,,,,,
3980,04/05/22 09:30:00 AM,658.0,651.0,44.04,,,,,
3981,04/05/22 10:00:00 AM,656.9,650.5,44.15,,,,,
3982,04/05/22 10:30:00 AM,660.5,653.9,44.38,,,,,
3983,04/05/22 11:00:00 AM,663.4,657.6,44.76,,,,,
3984,04/05/22 11:30:00 AM,668.1,662.8,45.09,,,,,
3985,04/05/22 12:00:00 PM,672.6,665.8,45.36,,,,,
3986,04/05/22 12:30:00 PM,677.9,671.4,45.73,,,,,
3987,04/05/22 01:00:00 PM,680.2,673.9,46.29,,,,,
3988,04/05/22 01:30:00 PM,684.5,678.2,46.98,,,,,
3989,04/05/22 02:00:00 PM,687.5,680.8,47.19,,,,,
3990,04/05/22 02:30:00 PM,693.0,686.7,47.77,,,,,
3991,04/05/22 03:00:00 PM,695.7,689.3,47.98,,,,,
3992,04/05/22 03:30:00 PM,697.7,691.8,48.31,,,,,
3993,04/05/22 04:00:00 PM,699.7,692.9,48.47,,,,,
3994,04/05/22 04:30:00 PM,700.6,694.4,48.60,,,,,
3995,04/05/22 05:00:00 PM,700.4,693.6,48.60,,,,,
3996,04/05/22 05:30:00 PM,700.5,694.4,48.69,,,,,
3997,04/05/22 06:00:00 PM,700.3,694.4,48.61,,,,,
3998,04/05/22 06:30:00 PM,699.9,694.8,48.52,,,,,
3999,04/05/22 07:00:00 PM,699.2,696.0,48.38,,,,,
4000,04/05/22 07:30:00 PM,697.3,691.4,48.36,,,,,
4001,04/05/22 08:00:00 PM,696.1,690.7,48.29,,,,,
4002,04/05/22 08:30:00 PM,694.4,689.2,48.20,,,,,
4003,04/05/22 09:00:00 PM,692.2,687.3,48.07,,,,,
4004,04/05/22 09:30:00 PM,691.2,688.9,47.98,,,,,
4005,04/05/22 10:00:00 PM,553.6,554.0,46.02,,,,,
4006,04/05/22 10:30:00 PM,663.5,659.2,47.64,,,,,
