"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Abs Pres, psi (LGR S/N: 21230008, SEN S/N: 21230008)","Temp, °F (LGR S/N: 21230008, SEN S/N: 21230008)","Coupler Detached (LGR S/N: 21230008)","Coupler Attached (LGR S/N: 21230008)","Host Connected (LGR S/N: 21230008)","Stopped (LGR S/N: 21230008)","End Of File (LGR S/N: 21230008)"
4180,04/09/22 01:30:00 PM,14.8408,47.624,,,,,
4181,04/09/22 02:00:00 PM,14.8374,48.339,,,,,
4182,04/09/22 02:30:00 PM,14.8372,48.871,,,,,
4183,04/09/22 03:00:00 PM,14.8346,49.404,,,,,
4184,04/09/22 03:30:00 PM,14.8343,49.937,,,,,
4185,04/09/22 04:00:00 PM,14.8361,49.582,,,,,
4186,04/09/22 04:30:00 PM,14.8394,49.404,,,,,
4187,04/09/22 05:00:00 PM,14.8327,49.759,,,,,
4188,04/09/22 05:30:00 PM,14.8300,50.290,,,,,
4189,04/09/22 06:00:00 PM,14.8318,49.937,,,,,
4190,04/09/22 06:30:00 PM,14.8327,49.759,,,,,
4191,04/09/22 07:00:00 PM,14.8394,49.404,,,,,
4192,04/09/22 07:30:00 PM,14.8436,49.050,,,,,
4193,04/09/22 08:00:00 PM,14.8501,48.695,,,,,
4194,04/09/22 08:30:00 PM,14.8568,48.339,,,,,
4195,04/09/22 09:00:00 PM,14.8633,47.982,,,,,
4196,04/09/22 09:30:00 PM,14.8691,47.802,,,,,
4197,04/09/22 10:00:00 PM,14.8757,47.446,,,,,
4198,04/09/22 10:30:00 PM,14.8813,47.266,,,,,
4199,04/09/22 11:00:00 PM,14.8878,46.908,,,,,
4200,04/09/22 11:30:00 PM,14.8926,46.908,,,,,
4201,04/10/22 12:00:00 AM,14.8944,46.548,,,,,
4202,04/10/22 12:30:00 AM,14.8976,46.369,,,,,
4203,04/10/22 01:00:00 AM,14.9032,46.188,,,,,
4204,04/10/22 01:30:00 AM,14.9041,46.008,,,,,
4205,04/10/22 02:00:00 AM,14.9016,46.008,,,,,
4206,04/10/22 02:30:00 AM,14.9048,45.828,,,,,
4207,04/10/22 03:00:00 AM,14.9089,45.466,,,,,
4208,04/10/22 03:30:00 AM,14.9089,45.466,,,,,
4209,04/10/22 04:00:00 AM,14.9073,45.286,,,,,
4210,04/10/22 04:30:00 AM,14.9057,45.104,,,,,
4211,04/10/22 05:00:00 AM,14.9081,45.104,,,,,
4212,04/10/22 05:30:00 AM,14.9064,44.922,,,,,
4213,04/10/22 06:00:00 AM,14.9096,44.742,,,,,
4214,04/10/22 06:30:00 AM,14.9073,44.742,,,,,
4215,04/10/22 07:00:00 AM,14.9080,44.560,,,,,
4216,04/10/22 07:30:00 AM,14.9007,44.560,,,,,
4217,04/10/22 08:00:00 AM,14.8951,44.742,,,,,
4218,04/10/22 08:30:00 AM,14.8960,45.104,,,,,
4219,04/10/22 09:00:00 AM,14.8991,45.466,,,,,
4220,04/10/22 09:30:00 AM,14.8912,45.648,,,,,
4221,04/10/22 10:00:00 AM,14.8862,46.188,,,,,
4222,04/10/22 10:30:00 AM,14.8830,46.908,,,,,
4223,04/10/22 11:00:00 AM,14.8659,47.446,,,,,
4224,04/10/22 11:30:00 AM,14.8601,48.160,,,,,
4225,04/10/22 12:00:00 PM,14.8437,48.517,,,,,
4226,04/10/22 12:30:00 PM,14.8445,48.871,,,,,
4227,04/10/22 01:00:00 PM,14.8250,48.871,,,,,
4228,04/10/22 01:30:00 PM,14.8102,49.404,,,,,
4229,04/10/22 02:00:00 PM,14.7954,49.937,,,,,
4230,04/10/22 02:30:00 PM,14.7801,50.113,,,,,
4231,04/10/22 03:00:00 PM,14.7718,50.290,,,,,
4232,04/10/22 03:30:00 PM,14.7540,50.466,,,,,
4233,04/10/22 04:00:00 PM,14.7554,50.643,,,,,
4234,04/10/22 04:30:00 PM,14.7585,50.995,,,,,
4235,04/10/22 05:00:00 PM,14.7657,50.995,,,,,
4236,04/10/22 05:30:00 PM,14.7706,50.995,,,,,
4237,04/10/22 06:00:00 PM,14.7715,50.819,,,,,
4238,04/10/22 06:30:00 PM,14.7763,50.819,,,,,
4239,04/10/22 07:00:00 PM,14.7676,50.643,,,,,
4240,04/10/22 07:30:00 PM,14.7651,50.643,,,,,
4241,04/10/22 08:00:00 PM,14.7628,50.643,,,,,
4242,04/10/22 08:30:00 PM,14.7564,50.466,,,,,
4243,04/10/22 09:00:00 PM,14.7492,50.466,,,,,
4244,04/10/22 09:30:00 PM,14.7442,50.466,,,,,
4245,04/10/22 10:00:00 PM,14.7355,50.290,,,,,
4246,04/10/22 10:30:00 PM,14.7306,50.290,,,,,
4247,04/10/22 11:00:00 PM,14.7292,50.113,,,,,
4248,04/10/22 11:30:00 PM,14.7252,49.937,,,,,
4249,04/11/22 12:00:00 AM,14.7277,49.937,,,,,
4250,04/11/22 12:30:00 AM,14.7344,49.582,,,,,
4251,04/11/22 01:00:00 AM,14.7328,49.404,,,,,
4252,04/11/22 01:30:00 AM,14.7400,49.404,,,,,
4253,04/11/22 02:00:00 AM,14.7492,49.050,,,,,
4254,04/11/22 02:30:00 AM,14.7506,49.228,,,,,
4255,04/11/22 03:00:00 AM,14.7515,49.050,,,,,
4256,04/11/22 03:30:00 AM,14.7621,48.871,,,,,
4257,04/11/22 04:00:00 AM,14.7815,48.871,,,,,
4258,04/11/22 04:30:00 AM,14.7849,48.695,,,,,
4259,04/11/22 05:00:00 AM,14.7863,48.871,,,,,
4260,04/11/22 05:30:00 AM,14.7986,48.339,,,,,
4261,04/11/22 06:00:00 AM,14.7995,48.160,,,,,
4262,04/11/22 06:30:00 AM,14.8028,47.982,,,,,
4263,04/11/22 07:00:00 AM,14.8092,48.160,,,,,
4264,04/11/22 07:30:00 AM,14.8181,48.339,,,,,
4265,04/11/22 08:00:00 AM,14.8246,47.982,,,,,
4266,04/11/22 08:30:00 AM,14.8301,48.339,,,,,
4267,04/11/22 09:00:00 AM,14.8342,48.517,,,,,
4268,04/11/22 09:30:00 AM,14.8423,48.339,,,,,
4269,04/11/22 10:00:00 AM,14.8423,48.339,,,,,
4270,04/11/22 10:30:00 AM,14.8420,48.871,,,,,
4271,04/11/22 11:00:00 AM,14.8436,49.050,,,,,
4272,04/11/22 11:30:00 AM,14.8394,49.404,,,,,
4273,04/11/22 12:00:00 PM,14.8430,50.113,,,,,
4274,04/11/22 12:30:00 PM,14.8485,50.466,,,,,
4275,04/11/22 01:00:00 PM,14.8522,51.172,,,,,
4276,04/11/22 01:30:00 PM,14.8508,51.874,,,,,
4277,04/11/22 02:00:00 PM,14.8504,52.401,,,,,
4278,04/11/22 02:30:00 PM,14.8450,52.925,,,,,
4279,04/11/22 03:00:00 PM,14.8407,53.274,,,,,
4280,04/11/22 03:30:00 PM,14.8421,53.449,,,,,
4281,04/11/22 04:00:00 PM,14.8475,53.798,,,,,
4282,04/11/22 04:30:00 PM,14.8494,53.449,,,,,
4283,04/11/22 05:00:00 PM,14.8558,54.495,,,,,
4284,04/11/22 05:30:00 PM,14.8620,54.669,,,,,
4285,04/11/22 06:00:00 PM,14.8672,55.017,,,,,
4286,04/11/22 06:30:00 PM,14.8732,53.973,,,,,
4287,04/11/22 07:00:00 PM,14.8738,54.322,,,,,
4288,04/11/22 07:30:00 PM,14.8800,54.495,,,,,
4289,04/11/22 08:00:00 PM,14.8864,53.798,,,,,
4290,04/11/22 08:30:00 PM,14.8873,53.623,,,,,
4291,04/11/22 09:00:00 PM,14.8932,53.449,,,,,
4292,04/11/22 09:30:00 PM,14.9005,53.449,,,,,
4293,04/11/22 10:00:00 PM,14.8999,53.100,,,,,
4294,04/11/22 10:30:00 PM,14.9009,52.925,,,,,
4295,04/11/22 11:00:00 PM,14.9052,52.576,,,,,
4296,04/11/22 11:30:00 PM,14.9071,52.225,,,,,
4297,04/12/22 12:00:00 AM,14.9105,52.050,,,,,
4298,04/12/22 12:30:00 AM,14.9051,51.699,,,,,
4299,04/12/22 01:00:00 AM,14.9045,51.346,,,,,
4300,04/12/22 01:30:00 AM,14.9078,51.172,,,,,
4301,04/12/22 02:00:00 AM,14.9112,50.995,,,,,
4302,04/12/22 02:30:00 AM,14.9145,50.819,,,,,
4303,04/12/22 03:00:00 AM,14.9155,50.643,,,,,
4304,04/12/22 03:30:00 AM,14.9139,50.466,,,,,
4305,04/12/22 04:00:00 AM,14.9100,50.290,,,,,
4306,04/12/22 04:30:00 AM,14.9070,49.937,,,,,
4307,04/12/22 05:00:00 AM,14.9078,49.759,,,,,
4308,04/12/22 05:30:00 AM,14.9087,49.582,,,,,
4309,04/12/22 06:00:00 AM,14.9145,49.404,,,,,
4310,04/12/22 06:30:00 AM,14.9154,49.228,,,,,
4311,04/12/22 07:00:00 AM,14.9129,49.228,,,,,
4312,04/12/22 07:30:00 AM,14.9081,49.228,,,,,
4313,04/12/22 08:00:00 AM,14.9096,49.404,,,,,
4314,04/12/22 08:30:00 AM,14.9070,49.937,,,,,
4315,04/12/22 09:00:00 AM,14.9103,49.759,,,,,
4316,04/12/22 09:30:00 AM,14.9070,49.937,,,,,
4317,04/12/22 10:00:00 AM,14.8989,50.113,,,,,
4318,04/12/22 10:30:00 AM,14.8970,50.466,,,,,
4319,04/12/22 11:00:00 AM,14.8994,50.466,,,,,
4320,04/12/22 11:30:00 AM,14.8864,50.643,,,,,
4321,04/12/22 12:00:00 PM,14.8772,50.995,,,,,
4322,04/12/22 12:30:00 PM,14.8623,51.523,,,,,
4323,04/12/22 01:00:00 PM,14.8392,52.225,,,,,
4324,04/12/22 01:30:00 PM,14.8300,52.576,,,,,
4325,04/12/22 02:00:00 PM,14.8097,52.750,,,,,
4326,04/12/22 02:30:00 PM,14.8004,53.100,,,,,
4327,04/12/22 03:00:00 PM,14.7834,53.100,,,,,
4328,04/12/22 03:30:00 PM,14.7679,53.274,,,,,
4329,04/12/22 04:00:00 PM,14.7558,53.274,,,,,
4330,04/12/22 04:30:00 PM,14.7582,53.274,,,,,
4331,04/12/22 05:00:00 PM,14.7544,53.100,,,,,
4332,04/12/22 05:30:00 PM,14.7480,52.925,,,,,
4333,04/12/22 06:00:00 PM,14.7408,52.925,,,,,
4334,04/12/22 06:30:00 PM,14.7432,52.925,,,,,
4335,04/12/22 07:00:00 PM,14.7432,52.925,,,,,
4336,04/12/22 07:30:00 PM,14.7432,52.925,,,,,
4337,04/12/22 08:00:00 PM,14.7358,52.925,,,,,
4338,04/12/22 08:30:00 PM,14.7310,52.925,,,,,
4339,04/12/22 09:00:00 PM,14.7223,52.750,,,,,
4340,04/12/22 09:30:00 PM,14.7296,52.750,,,,,
4341,04/12/22 10:00:00 PM,14.7305,51.699,,,,,
4342,04/12/22 10:30:00 PM,14.7315,52.401,,,,,
4343,04/12/22 11:00:00 PM,14.7209,52.576,,,,,
4344,04/12/22 11:30:00 PM,14.7174,52.750,,,,,
4345,04/13/22 12:00:00 AM,14.7160,52.576,,,,,
4346,04/13/22 12:30:00 AM,14.7247,52.750,,,,,
4347,04/13/22 01:00:00 AM,14.7189,52.925,,,,,
4348,04/13/22 01:30:00 AM,14.7427,52.576,,,,,
4349,04/13/22 02:00:00 AM,14.7402,52.576,,,,,
4350,04/13/22 02:30:00 AM,14.7543,52.225,,,,,
4351,04/13/22 03:00:00 AM,14.7573,52.576,,,,,
4352,04/13/22 03:30:00 AM,14.7573,52.576,,,,,
4353,04/13/22 04:00:00 AM,14.7476,52.576,,,,,
4354,04/13/22 04:30:00 AM,14.7379,52.576,,,,,
4355,04/13/22 05:00:00 AM,14.7368,52.750,,,,,
4356,04/13/22 05:30:00 AM,14.7344,52.750,,,,,
4357,04/13/22 06:00:00 AM,14.7300,52.225,,,,,
4358,04/13/22 06:30:00 AM,14.7334,52.050,,,,,
4359,04/13/22 07:00:00 AM,14.7503,52.050,,,,,
4360,04/13/22 07:30:00 AM,14.7485,52.401,,,,,
4361,04/13/22 08:00:00 AM,14.7509,52.401,,,,,
4362,04/13/22 08:30:00 AM,14.7290,52.401,,,,,
4363,04/13/22 09:00:00 AM,14.7461,52.401,,,,,
4364,04/13/22 09:30:00 AM,14.7524,52.576,,,,,
4365,04/13/22 10:00:00 AM,14.7538,52.750,,,,,
4366,04/13/22 10:30:00 AM,14.7528,52.925,,,,,
4367,04/13/22 11:00:00 AM,14.7519,53.100,,,,,
4368,04/13/22 11:30:00 AM,14.7519,53.973,,,,,
4369,04/13/22 12:00:00 PM,14.7509,53.274,,,,,
4370,04/13/22 12:30:00 PM,14.7514,53.623,,,,,
4371,04/13/22 01:00:00 PM,14.7445,53.973,,,,,
4372,04/13/22 01:30:00 PM,14.7357,54.669,,,,,
4373,04/13/22 02:00:00 PM,14.7334,54.669,,,,,
4374,04/13/22 02:30:00 PM,14.7357,54.669,,,,,
4375,04/13/22 03:00:00 PM,14.7489,54.495,,,,,
4376,04/13/22 03:30:00 PM,14.8970,53.623,,,,,
4377,04/13/22 04:00:00 PM,14.9902,54.322,,,,,
4378,04/13/22 04:30:00 PM,15.0783,53.798,,,,,
4379,04/13/22 05:00:00 PM,15.0622,53.623,,,,,
4380,04/13/22 05:30:00 PM,15.0243,53.449,,,,,
4381,04/13/22 06:00:00 PM,14.9979,52.925,,,,,
4382,04/13/22 06:30:00 PM,14.9561,52.576,,,,,
4383,04/13/22 07:00:00 PM,14.9367,52.576,,,,,
4384,04/13/22 07:30:00 PM,14.9483,52.225,,,,,
4385,04/13/22 08:00:00 PM,14.9604,51.346,,,,,
4386,04/13/22 08:30:00 PM,14.9682,51.699,,,,,
4387,04/13/22 09:00:00 PM,14.9808,52.050,,,,,
4388,04/13/22 09:30:00 PM,14.9788,51.523,,,,,
4389,04/13/22 10:00:00 PM,14.9670,50.995,,,,,
4390,04/13/22 10:30:00 PM,14.9615,50.643,,,,,
4391,04/13/22 11:00:00 PM,14.9624,50.466,,,,,
4392,04/13/22 11:30:00 PM,14.9601,50.466,,,,,
4393,04/14/22 12:00:00 AM,14.9667,50.113,,,,,
4394,04/14/22 12:30:00 AM,14.9540,49.759,,,,,
4395,04/14/22 01:00:00 AM,14.9548,49.582,,,,,
4396,04/14/22 01:30:00 AM,14.9499,49.582,,,,,
4397,04/14/22 02:00:00 AM,14.9509,49.404,,,,,
4398,04/14/22 02:30:00 AM,14.9486,48.871,,,,,
4399,04/14/22 03:00:00 AM,14.9431,48.517,,,,,
4400,04/14/22 03:30:00 AM,14.9392,48.339,,,,,
4401,04/14/22 04:00:00 AM,14.9321,47.802,,,,,
4402,04/14/22 04:30:00 AM,14.9280,47.624,,,,,
4403,04/14/22 05:00:00 AM,14.9216,47.446,,,,,
4404,04/14/22 05:30:00 AM,14.9225,47.266,,,,,
4405,04/14/22 06:00:00 AM,14.9209,47.088,,,,,
4406,04/14/22 06:30:00 AM,14.9184,47.088,,,,,
4407,04/14/22 07:00:00 AM,14.9176,47.266,,,,,
4408,04/14/22 07:30:00 AM,14.9103,47.266,,,,,
4409,04/14/22 08:00:00 AM,14.9128,47.266,,,,,
4410,04/14/22 08:30:00 AM,14.9119,47.446,,,,,
4411,04/14/22 09:00:00 AM,14.9110,47.624,,,,,
4412,04/14/22 09:30:00 AM,14.8957,47.802,,,,,
4413,04/14/22 10:00:00 AM,14.9012,48.160,,,,,
4414,04/14/22 10:30:00 AM,14.8971,48.517,,,,,
4415,04/14/22 11:00:00 AM,14.8954,48.871,,,,,
4416,04/14/22 11:30:00 AM,14.8815,49.228,,,,,
4417,04/14/22 12:00:00 PM,14.8894,49.582,,,,,
4418,04/14/22 12:30:00 PM,14.8812,49.759,,,,,
4419,04/14/22 01:00:00 PM,14.8812,49.759,,,,,
4420,04/14/22 01:30:00 PM,14.8714,49.759,,,,,
4421,04/14/22 02:00:00 PM,14.8755,49.937,,,,,
4422,04/14/22 02:30:00 PM,14.8745,50.113,,,,,
4423,04/14/22 03:00:00 PM,14.8794,50.113,,,,,
4424,04/14/22 03:30:00 PM,14.8713,50.290,,,,,
4425,04/14/22 04:00:00 PM,14.8697,50.113,,,,,
4426,04/14/22 04:30:00 PM,14.8706,49.937,,,,,
4427,04/14/22 05:00:00 PM,14.8764,49.759,,,,,
4428,04/14/22 05:30:00 PM,14.8691,49.759,,,,,
4429,04/14/22 06:00:00 PM,14.8709,49.404,,,,,
4430,04/14/22 06:30:00 PM,14.8742,49.228,,,,,
4431,04/14/22 07:00:00 PM,14.8703,49.050,,,,,
4432,04/14/22 07:30:00 PM,14.8793,48.695,,,,,
4433,04/14/22 08:00:00 PM,14.8817,48.695,,,,,
4434,04/14/22 08:30:00 PM,14.8761,48.339,,,,,
4435,04/14/22 09:00:00 PM,14.8706,47.982,,,,,
4436,04/14/22 09:30:00 PM,14.8706,47.982,,,,,
4437,04/14/22 10:00:00 PM,14.8642,47.802,,,,,
4438,04/14/22 10:30:00 PM,14.8675,47.624,,,,,
4439,04/14/22 11:00:00 PM,14.8698,47.624,,,,,
4440,04/14/22 11:30:00 PM,14.8596,47.266,,,,,
4441,04/15/22 12:00:00 AM,14.8580,47.088,,,,,
4442,04/15/22 12:30:00 AM,14.8516,46.908,,,,,
4443,04/15/22 01:00:00 AM,14.8500,46.728,,,,,
4444,04/15/22 01:30:00 AM,14.8435,46.548,,,,,
4445,04/15/22 02:00:00 AM,14.8355,46.188,,,,,
4446,04/15/22 02:30:00 AM,14.8355,46.188,,,,,
4447,04/15/22 03:00:00 AM,14.8347,45.828,,,,,
4448,04/15/22 03:30:00 AM,14.8379,45.648,,,,,
4449,04/15/22 04:00:00 AM,14.8339,45.466,,,,,
4450,04/15/22 04:30:00 AM,14.8355,45.104,,,,,
4451,04/15/22 05:00:00 AM,14.8339,44.922,,,,,
4452,04/15/22 05:30:00 AM,14.8298,44.742,,,,,
4453,04/15/22 06:00:00 AM,14.8266,44.379,,,,,
4454,04/15/22 06:30:00 AM,14.8226,44.195,,,,,
4455,04/15/22 07:00:00 AM,14.8249,44.195,,,,,
4456,04/15/22 07:30:00 AM,14.8226,44.195,,,,,
4457,04/15/22 08:00:00 AM,14.8249,44.195,,,,,
4458,04/15/22 08:30:00 AM,14.8194,44.379,,,,,
4459,04/15/22 09:00:00 AM,14.8323,44.742,,,,,
4460,04/15/22 09:30:00 AM,14.8298,44.742,,,,,
4461,04/15/22 10:00:00 AM,14.8323,44.742,,,,,
4462,04/15/22 10:30:00 AM,14.8307,45.104,,,,,
4463,04/15/22 11:00:00 AM,14.8314,45.466,,,,,
4464,04/15/22 11:30:00 AM,14.8291,45.466,,,,,
4465,04/15/22 12:00:00 PM,14.8250,45.828,,,,,
4466,04/15/22 12:30:00 PM,14.8258,46.188,,,,,
4467,04/15/22 01:00:00 PM,14.8250,46.369,,,,,
4468,04/15/22 01:30:00 PM,14.8217,46.548,,,,,
4469,04/15/22 02:00:00 PM,14.8281,46.728,,,,,
4470,04/15/22 02:30:00 PM,14.8355,46.728,,,,,
4471,04/15/22 03:00:00 PM,14.8274,46.908,,,,,
4472,04/15/22 03:30:00 PM,14.8274,46.908,,,,,
4473,04/15/22 04:00:00 PM,14.8265,47.088,,,,,
4474,04/15/22 04:30:00 PM,14.8289,47.088,,,,,
4475,04/15/22 05:00:00 PM,14.8313,47.088,,,,,
4476,04/15/22 05:30:00 PM,14.8337,47.088,,,,,
4477,04/15/22 06:00:00 PM,14.8321,46.908,,,,,
4478,04/15/22 06:30:00 PM,14.8330,46.728,,,,,
4479,04/15/22 07:00:00 PM,14.8371,46.369,,,,,
4480,04/15/22 07:30:00 PM,14.8419,46.369,,,,,
4481,04/15/22 08:00:00 PM,14.8500,46.188,,,,,
4482,04/15/22 08:30:00 PM,14.8581,46.008,,,,,
4483,04/15/22 09:00:00 PM,14.8565,45.828,,,,,
4484,04/15/22 09:30:00 PM,14.8565,45.828,,,,,
4485,04/15/22 10:00:00 PM,14.8581,45.466,,,,,
4486,04/15/22 10:30:00 PM,14.8629,45.466,,,,,
4487,04/15/22 11:00:00 PM,14.8710,45.286,,,,,
4488,04/15/22 11:30:00 PM,14.8710,45.286,,,,,
4489,04/16/22 12:00:00 AM,14.8742,45.104,,,,,
4490,04/16/22 12:30:00 AM,14.8774,44.922,,,,,
4491,04/16/22 01:00:00 AM,14.8783,44.742,,,,,
4492,04/16/22 01:30:00 AM,14.8742,44.560,,,,,
4493,04/16/22 02:00:00 AM,14.8749,44.379,,,,,
4494,04/16/22 02:30:00 AM,14.8765,44.013,,,,,
4495,04/16/22 03:00:00 AM,14.8820,43.831,,,,,
4496,04/16/22 03:30:00 AM,14.8829,43.648,,,,,
4497,04/16/22 04:00:00 AM,14.8829,43.648,,,,,
4498,04/16/22 04:30:00 AM,14.8836,43.466,,,,,
4499,04/16/22 05:00:00 AM,14.8868,43.282,,,,,
4500,04/16/22 05:30:00 AM,14.8883,42.915,,,,,
4501,04/16/22 06:00:00 AM,14.8938,42.732,,,,,
4502,04/16/22 06:30:00 AM,14.8938,42.732,,,,,
4503,04/16/22 07:00:00 AM,14.8915,42.732,,,,,
4504,04/16/22 07:30:00 AM,14.8987,42.732,,,,,
4505,04/16/22 08:00:00 AM,14.8980,42.915,,,,,
4506,04/16/22 08:30:00 AM,14.9020,43.099,,,,,
4507,04/16/22 09:00:00 AM,14.9054,43.466,,,,,
4508,04/16/22 09:30:00 AM,14.8990,43.831,,,,,
4509,04/16/22 10:00:00 AM,14.9039,44.379,,,,,
4510,04/16/22 10:30:00 AM,14.9073,44.742,,,,,
4511,04/16/22 11:00:00 AM,14.9073,45.286,,,,,
4512,04/16/22 11:30:00 AM,14.9073,45.828,,,,,
4513,04/16/22 12:00:00 PM,14.9016,46.548,,,,,
4514,04/16/22 12:30:00 PM,14.9006,47.266,,,,,
4515,04/16/22 01:00:00 PM,14.9029,47.802,,,,,
4516,04/16/22 01:30:00 PM,14.9036,48.160,,,,,
4517,04/16/22 02:00:00 PM,14.9044,48.517,,,,,
4518,04/16/22 02:30:00 PM,14.9042,49.050,,,,,
4519,04/16/22 03:00:00 PM,14.9087,49.582,,,,,
4520,04/16/22 03:30:00 PM,14.9103,49.759,,,,,
4521,04/16/22 04:00:00 PM,14.9118,49.937,,,,,
4522,04/16/22 04:30:00 PM,14.9142,49.937,,,,,
4523,04/16/22 05:00:00 PM,14.9176,49.759,,,,,
4524,04/16/22 05:30:00 PM,14.9234,49.582,,,,,
4525,04/16/22 06:00:00 PM,14.9273,49.759,,,,,
4526,04/16/22 06:30:00 PM,14.9299,49.228,,,,,
4527,04/16/22 07:00:00 PM,14.9380,49.050,,,,,
4528,04/16/22 07:30:00 PM,14.9438,48.871,,,,,
4529,04/16/22 08:00:00 PM,14.9553,48.517,,,,,
4530,04/16/22 08:30:00 PM,14.9570,48.160,,,,,
4531,04/16/22 09:00:00 PM,14.9579,47.982,,,,,
4532,04/16/22 09:30:00 PM,14.9659,47.802,,,,,
4533,04/16/22 10:00:00 PM,14.9667,47.624,,,,,
4534,04/16/22 10:30:00 PM,14.9651,47.446,,,,,
4535,04/16/22 11:00:00 PM,14.9685,47.266,,,,,
4536,04/16/22 11:30:00 PM,14.9725,46.908,,,,,
4537,04/17/22 12:00:00 AM,14.9734,46.728,,,,,
4538,04/17/22 12:30:00 AM,14.9718,46.548,,,,,
4539,04/17/22 01:00:00 AM,14.9702,46.369,,,,,
4540,04/17/22 01:30:00 AM,14.9686,46.188,,,,,
4541,04/17/22 02:00:00 AM,14.9693,46.008,,,,,
4542,04/17/22 02:30:00 AM,14.9718,46.008,,,,,
4543,04/17/22 03:00:00 AM,14.9718,46.008,,,,,
4544,04/17/22 03:30:00 AM,14.9775,45.828,,,,,
4545,04/17/22 04:00:00 AM,14.9743,45.466,,,,,
4546,04/17/22 04:30:00 AM,14.9775,45.286,,,,,
4547,04/17/22 05:00:00 AM,14.9831,45.104,,,,,
4548,04/17/22 05:30:00 AM,14.9838,44.922,,,,,
4549,04/17/22 06:00:00 AM,14.9846,44.742,,,,,
4550,04/17/22 06:30:00 AM,14.9895,44.742,,,,,
4551,04/17/22 07:00:00 AM,14.9927,44.560,,,,,
4552,04/17/22 07:30:00 AM,14.9911,44.922,,,,,
4553,04/17/22 08:00:00 AM,14.9927,45.104,,,,,
4554,04/17/22 08:30:00 AM,14.9992,45.286,,,,,
4555,04/17/22 09:00:00 AM,15.0017,45.828,,,,,
4556,04/17/22 09:30:00 AM,14.9944,46.369,,,,,
4557,04/17/22 10:00:00 AM,14.9992,46.908,,,,,
4558,04/17/22 10:30:00 AM,14.9999,47.266,,,,,
4559,04/17/22 11:00:00 AM,14.9966,47.982,,,,,
4560,04/17/22 11:30:00 AM,14.9907,48.695,,,,,
4561,04/17/22 12:00:00 PM,14.9833,49.228,,,,,
4562,04/17/22 12:30:00 PM,14.9740,50.113,,,,,
4563,04/17/22 01:00:00 PM,14.9704,50.819,,,,,
4564,04/17/22 01:30:00 PM,14.9643,51.523,,,,,
4565,04/17/22 02:00:00 PM,14.9611,52.576,,,,,
4566,04/17/22 02:30:00 PM,14.9592,52.925,,,,,
4567,04/17/22 03:00:00 PM,14.9460,53.100,,,,,
4568,04/17/22 03:30:00 PM,14.9437,53.973,,,,,
4569,04/17/22 04:00:00 PM,14.9437,53.973,,,,,
4570,04/17/22 04:30:00 PM,14.9373,53.798,,,,,
4571,04/17/22 05:00:00 PM,14.9373,53.798,,,,,
4572,04/17/22 05:30:00 PM,14.9373,53.798,,,,,
4573,04/17/22 06:00:00 PM,14.9358,53.623,,,,,
4574,04/17/22 06:30:00 PM,14.9340,53.100,,,,,
4575,04/17/22 07:00:00 PM,14.9373,52.925,,,,,
4576,04/17/22 07:30:00 PM,14.9377,52.401,,,,,
4577,04/17/22 08:00:00 PM,14.9402,52.401,,,,,
4578,04/17/22 08:30:00 PM,14.9396,52.050,,,,,
4579,04/17/22 09:00:00 PM,14.9429,51.874,,,,,
4580,04/17/22 09:30:00 PM,14.9390,51.699,,,,,
4581,04/17/22 10:00:00 PM,14.9360,51.346,,,,,
4582,04/17/22 10:30:00 PM,14.9395,51.172,,,,,
4583,04/17/22 11:00:00 PM,14.9387,50.819,,,,,
4584,04/17/22 11:30:00 PM,14.9421,50.643,,,,,
4585,04/18/22 12:00:00 AM,14.9440,50.290,,,,,
4586,04/18/22 12:30:00 AM,14.9424,50.113,,,,,
4587,04/18/22 01:00:00 AM,14.9393,49.759,,,,,
4588,04/18/22 01:30:00 AM,14.9354,49.582,,,,,
4589,04/18/22 02:00:00 AM,14.9276,49.228,,,,,
4590,04/18/22 02:30:00 AM,14.9210,49.050,,,,,
4591,04/18/22 03:00:00 AM,14.9123,48.871,,,,,
4592,04/18/22 03:30:00 AM,14.9083,48.695,,,,,
4593,04/18/22 04:00:00 AM,14.9044,48.517,,,,,
4594,04/18/22 04:30:00 AM,14.8980,48.339,,,,,
4595,04/18/22 05:00:00 AM,14.8939,48.160,,,,,
4596,04/18/22 05:30:00 AM,14.8900,47.982,,,,,
4597,04/18/22 06:00:00 AM,14.8851,47.982,,,,,
4598,04/18/22 06:30:00 AM,14.8812,47.802,,,,,
4599,04/18/22 07:00:00 AM,14.8723,47.624,,,,,
4600,04/18/22 07:30:00 AM,14.8698,47.624,,,,,
4601,04/18/22 08:00:00 AM,14.8659,47.446,,,,,
4602,04/18/22 08:30:00 AM,14.8587,47.446,,,,,
4603,04/18/22 09:00:00 AM,14.8611,47.446,,,,,
4604,04/18/22 09:30:00 AM,14.8578,47.624,,,,,
4605,04/18/22 10:00:00 AM,14.8578,47.624,,,,,
4606,04/18/22 10:30:00 AM,14.8569,47.802,,,,,
4607,04/18/22 11:00:00 AM,14.8513,47.982,,,,,
4608,04/18/22 11:30:00 AM,14.8561,47.982,,,,,
4609,04/18/22 12:00:00 PM,14.8552,48.160,,,,,
4610,04/18/22 12:30:00 PM,14.8559,48.517,,,,,
